id_str,created_at,user_id_str,conversation_id_str,text_clean,label
1688061819473309696,Sun Aug 06 05:37:55 +0000 2023,162633253,1688061819473309696,balikin kai access yang dulu,NETRAL
1688061395668279296,Sun Aug 06 05:36:14 +0000 2023,1400763813792600064,1688061395668279296,ui kai access jadi bagus bgt dahh,POSITIF
1687783992748322817,Sat Aug 05 11:13:56 +0000 2023,596184238,1687781073789632512,tiket di kai access muncul tapi tidak bisa di klik dipesan berarti tiketnya sudah habis terjual kak atau kemungkinan lain tiket di tahan penjualan nya utk promo kemerdekaan nanti,NEGATIF
1687763562629132288,Sat Aug 05 09:52:45 +0000 2023,1951437180,1687760331119239168,posisinya aku hanya beli utk ibu beliau awalnya gada akun di kai access tp skrg ada ggr barusan ku bikinin stlh pembelian namun tetap spt ini ka hp nya aku mode landscape pun ga keliatan lanjutan notifnya knp hmm s,NETRAL
1687761187109257216,Sat Aug 05 09:43:18 +0000 2023,1408686767746650112,1687760331119239168,km pake kai access bisa itu km klik cancel tapiiii pengembalian dana harus ke akun tabungan dengan nama yg diberangkatkan gituuu,NEGATIF
1687760331119239168,Sat Aug 05 09:39:54 +0000 2023,1152437175587241985,1687760331119239168,ada yg paham refund tiket kereta ga rek aku td beliin buat ibukku pake kai access ku nah skrg mau refund resched gabisa katanya harus ngajuin nde loket lha iku harus loket sesuai keberangkatan atau gmn trs ktp nya ibukku boleh print aja ga soale kita beda provinsi thx,NEGATIF
1687760159798669314,Sat Aug 05 09:39:13 +0000 2023,1408686767746650112,1687755570231877633,pake apk kai access gampang nder itu di tiket yg udah km pesen di bawah ada tulisan reschedule seingetku nanti kena potongan tapii,NETRAL
1687756945351151616,Sat Aug 05 09:26:27 +0000 2023,1036839149322481664,1687755570231877633,bisa lewat aps kai access atau datang langsung ke loket tiket kereta ada pemotongan biaya reschedule dan kena biaya tiket kalau harga tiket lebih tinggi dari harga sebelumnya koreksi kalau salah,NEGATIF
1687749941828227072,Sat Aug 05 08:58:37 +0000 2023,809159498409517056,1687616105299460097,haloo min kok aplikasi kai access saya blm update terbaru ya,NETRAL
1687737414360686593,Sat Aug 05 08:08:50 +0000 2023,1034962551182786560,1687689374719483905,aplikasi kai access saya auto update min setelah itu saya masukkan password katanya wrong password setelah saya ganti password saya coba ulang dengan password yg baru tetap saja gabisa login skrg akun kelock ini juga terjadi pada beberapa teman saya thanku mohon info min,NEGATIF
1687735399895224320,Sat Aug 05 08:00:50 +0000 2023,94921652,1687735399895224320,kaget kirain nginstal aplikasi idol apaan trnyata logo kai access yang baru,NETRAL
1687730066946686976,Sat Aug 05 07:39:39 +0000 2023,1041565129,1687730066946686976,kai access jadi aneh,NEGATIF
1687725963545882624,Sat Aug 05 07:23:20 +0000 2023,723725653,1687724508202127360,beli pake kai access ga perlu nunjukin ktp sim udah ada e boarding,NETRAL
1687725379509952512,Sat Aug 05 07:21:01 +0000 2023,2684930828,1687725379509952512,wiiii lucu kali tampilan kai access yg baru,NETRAL
1687716552949497856,Sat Aug 05 06:45:57 +0000 2023,341987176,1687712939837648896,selamat siang kak untuk krl access c access merupakan aplikasi resmi kai commuter ya tks,NETRAL
1687714317335171072,Sat Aug 05 06:37:04 +0000 2023,1526483161219158016,1687714317335171072,kai access tampilannya pas udah di update jadi bingung kalo go show cepet an yang ada kecepetan,NEGATIF
1687702556217323520,Sat Aug 05 05:50:20 +0000 2023,77766891,1687702556217323520,logo kai access ko ganti ga biru lg jadi tidak semangat mesen tiket,NETRAL
1687475186503950337,Fri Aug 04 14:46:50 +0000 2023,501805040,1687475186503950337,min saya barusaja ubah jadwal perjalanan kereta dan saya ingin lihat catatan perubahan jadwal tsb tapi saya tdk menemukan di email amp kai access catatan yg saya maksud misalnya berisi tiket dan harga semula vs tiket amp harga perubahan atau memang tdk ada ya,NETRAL
1687469044511981568,Fri Aug 04 14:22:26 +0000 2023,2284655179,1687469044511981568,maluuu bgt lg boarding pass kereta salah buka app kai access malah buka instagram yg muncul akun cosplayer fav gw baru post pamer ketek gt lt kawaii tp malu sm masnya,NETRAL
1687464746042486784,Fri Aug 04 14:05:21 +0000 2023,1337115934016716800,1687464746042486784,maaf mau tanya min ini saya mau pesan tiket lewat kai access terus diminta upgrade lalu udah saya isi tapi setelah ada tombolverifikasi ke nomer lalu selalu muncul ini bagaimana ya mohon bantuannya terima kasih,POSITIF
1687462218185818112,Fri Aug 04 13:55:19 +0000 2023,1142473601871839233,1687460881523957760,kalo punya app kai access mending beli di kai access soalnya kalo di app habis maka di loket juga habis,NETRAL
1687461821484310528,Fri Aug 04 13:53:44 +0000 2023,708991579,1687461821484310528,update kai access kali ini boljug,NETRAL
1687450471483760640,Fri Aug 04 13:08:38 +0000 2023,1392343683387650051,1687445022659182592,di kai access dari duri harusnya jam 18 32 mas malah mundur jadi 18 44 karena banyak masuk krl bekasi dan manggarai,NETRAL
1687430475651174400,Fri Aug 04 11:49:10 +0000 2023,341987176,1687429479860473856,selamat malam untuk informasi kai access dapat follow dan mention ke ya kak tks,NETRAL
1687429479860473856,Fri Aug 04 11:45:13 +0000 2023,1253623032251207681,1687429479860473856,min kai access kenapa begini terus padahal dah lengkap isinya,NEGATIF
1687415513906044928,Fri Aug 04 10:49:43 +0000 2023,1257168936702840833,1687415513906044928,halo railmin fitur tambahkan tiket pada access by kai apakah di hilangkan soalnya itu berguna banget loh,NEGATIF
1687414875856003073,Fri Aug 04 10:47:11 +0000 2023,1213774290564218880,1687414875856003073,min kalo beli tiket di kai access habis di loket masih ada ga yg langsung berangkat gitu beberapa jam sebelum keberangkatan,NEGATIF
1687410246447468544,Fri Aug 04 10:28:47 +0000 2023,549749651,1687410246447468544,min mau ubah email sama no hp di access by kai susah sekali,NEGATIF
1687394282121072641,Fri Aug 04 09:25:21 +0000 2023,341987176,1687393383571238912,selamat sore apabila terdapat kendala pada aplikasi kai access silakan dapat mention dm ya tks,NETRAL
1687373411042144256,Fri Aug 04 08:02:25 +0000 2023,341987176,1687370253406490624,selamat siang kak tersedia commuter line penataran dhoho rute surabaya kediri info lengkap jadwal dan pemesanan tiket dapat dilihat melalui aplikasi kai access ya trims,NEGATIF
1686928968392589313,Thu Aug 03 02:36:22 +0000 2023,1431798789665275904,1686928966488313856,bersama pejabat kewilayahan masing masing daerah masyarakat dapat membeli tiket ka ka baru tersebut pada aplikasi kai access web atau chanel eksternal resmi yang bekerja sama dengan kai untuk informasi lebih lanjut masyarakat dapat menghubungi,NETRAL
1686922808935477249,Thu Aug 03 02:11:53 +0000 2023,1211164370341773313,1686922337105620992,buka kai access aja nder,NETRAL
1686891083442307072,Thu Aug 03 00:05:49 +0000 2023,1045439327755354112,1686626441369464832,kalo ngga sengaja kepesen stasiun jakarta jatinegara padahal mau ke gambir gimana tuh min kadang kalo lagi buru² pesen di kai access cuma liat tujuan jakarta ga liat nama stasiunnya apalagi aplikasi kai access saya suka error,NEGATIF
1686879096712953858,Wed Aug 02 23:18:12 +0000 2023,1457935870867034112,1686879096712953858,agak gila sih tp barangkali ada yg ga jadi mana di kai access dah habis lagii,NEGATIF
1686793658430111744,Wed Aug 02 17:38:41 +0000 2023,1191954373,1684435861570719746,pesen tiketnya di kai access,NETRAL
1686748755687514112,Wed Aug 02 14:40:16 +0000 2023,1432197687902826496,1686748755687514112,makin mudah bersama access by kai hai udah ada yang tau belum kalau kai access sekarang berubah nama kalian penasaran kai access sekarang berubah menjadi aplikasi access by kai kaiaccessnew keretaapikita,NEGATIF
1686745341461250049,Wed Aug 02 14:26:42 +0000 2023,1236543765705195520,1686745341461250049,aplikasi access by kai ini lumayan signifikan upgradenya dibandingin aplikasi kai access versi 3 cari tiket sat set sat set loading animasi juga gegas barusan cobain bayar pake kai pay juga tanpa hambatan good job,NEGATIF
1686728638220427265,Wed Aug 02 13:20:19 +0000 2023,62467543,1686728638220427265,kereta ekonomi jakarta jogja premium keren dah laen bgt dg wajah kereta d kelas yg sama tahun 2006 sistem di apps kai access pun ciamik makasih pak jonan,POSITIF
1686693568646418432,Wed Aug 02 11:00:58 +0000 2023,1141868539562774528,1686526521253748736,min semisal kita sudah boarding pas di aplikasi kai access apakah masih harus scan dipetugas dulu sebelum naik kereta,NEGATIF
1686682256096858112,Wed Aug 02 10:16:01 +0000 2023,341987176,1686681524492795904,selamat sore kak apabila tiket perjalanan commuter line prameks melalui aplikasi kai access telah habis silakan menuju stasiun pemberangkatan menggunakan kartu multi trip kmt kartu bank emoney brizzi flazz tapcash atau aplikasi gojek pada menu gotransit namun untuk,NEGATIF
1686659608394493952,Wed Aug 02 08:46:01 +0000 2023,134455983,1686659608394493952,ngecek history kai access tyt anteng banget juni juli,NETRAL
1686610276580511745,Wed Aug 02 05:30:00 +0000 2023,4755284968,1686610276580511745,kerap naik kereta api tapi bingung bagaimana cara membatalkan tiket ini dia langkah langkah mudahnya,NEGATIF
1686609789990981632,Wed Aug 02 05:28:04 +0000 2023,932500827100430336,1686319747716227073,min kok di aku belum dapet update kai access yg baru ya padahal di play store sudah up to date,NEGATIF
1686603220804866048,Wed Aug 02 05:01:58 +0000 2023,1382844804321595392,1686603220804866048,perasaan gw baru pertama kali bikin akun kai access tp kenapa kok nik gw keterangannya udh ad yg make,NETRAL
1686595393621221377,Wed Aug 02 04:30:51 +0000 2023,1254538453221400576,1686594411403374592,bisa di kai access gak,NETRAL
1686584430880829440,Wed Aug 02 03:47:18 +0000 2023,341987176,1686573987877597184,selamat siang rawa buntu rangkasbitung tersedia keberangkatan pukul 05 34 06 04 06 24 dan 06 34 wib rangkasbitung merak pukul 05 05 07 35 dan 09 55 wib pemesanan commuter line merak bisa melalui aplikasi kai access ya kak tks,NEGATIF
1686565574720344064,Wed Aug 02 02:32:22 +0000 2023,766169914696724480,1686526521253748736,selamat pagi kai senang melihat kai semakin maju saya ada pertanyaan jika memesan tiket ka lewat kai access untuk pulang pergi menyapa ketika pesan waktu berangkat sudah dimasukkan kategori penumpang lansia dan sudah oke tetapi untuk tiket kembali ya untuk penumpang yg sama,NEGATIF
1686561627754332160,Wed Aug 02 02:16:41 +0000 2023,341987176,1686546640466034688,mengenai kendala yang dialami saat melakukan pemesanan tiket melalui aplikasi kai access versi terbaru silakan kakak mencoba melakukan clear cache hapus data pada aplikasi kai access kemudian coba login kembali terima kasih,POSITIF
1686560548429905920,Wed Aug 02 02:12:24 +0000 2023,341987176,1686559531881680897,selamat pagi untuk menuju stasiun serang silakan dapat menggunakan perjalanan commuter line merak info lengkap jadwal dan pemesanan tiket commuter line merak dapat dilakukan di aplikasi kai access mulai h 7 sebelum keberangkatan ka selama tiket masih tersedia terima kasih,NEGATIF
1686559639348101121,Wed Aug 02 02:08:47 +0000 2023,341987176,1686536109109673985,mohon maaf untuk pembayaran tiket commuter line melalui aplikasi kai access pada e wallet belum tersedia pembayaran dengan dana silakan kakak dapat melakukan pembayaran tiket dengan metode pembayaran qris terima kasih,NEGATIF
1686555216555245568,Wed Aug 02 01:51:12 +0000 2023,159736173,1686546640466034688,hp saya pake kai access baru ga bisa mesen min mohon bantuannya,NEGATIF
1686546640466034688,Wed Aug 02 01:17:08 +0000 2023,159736173,1686546640466034688,min ini kenapa di kai access baru cl merak 305 tiketnya ga bisa dipesen tapi di kai access lama kok bisa dipesen ya,NEGATIF
1686535302620594177,Wed Aug 02 00:32:05 +0000 2023,71436318,1686535302620594177,ingin batalkan tiket kereta api lewat kai access atau loket simak syarat dan langkahnya,NEGATIF
1686160749692084225,Mon Jul 31 23:43:44 +0000 2023,201168226,1685874195744559104,burung gendutnya masih nampak hari ini 1 agustus 2023 yg sudah berubah access by kai,NETRAL
1686057295564992512,Mon Jul 31 16:52:39 +0000 2023,1054333238334767104,1686057295564992512,kak kalo aku beli tiket kereta lokal dari stasiun kutoarjo ke stasiun yogyakarta tapi naiknya dari stasiun jenar boleh ga ya kak kan masih satu jalur keretanya sama dan waktunya jg di jadwal yg sama aku beli tiketnya melalui kai access min,NETRAL
1686022560322842624,Mon Jul 31 14:34:37 +0000 2023,1247757358475825154,1686022560322842624,serius ini app kai access skrg gabisa filter by kelas ekonomi bisnis eksekutif dan harus buka satu2 help,NEGATIF
1686019864375238656,Mon Jul 31 14:23:55 +0000 2023,55725088,1686019864375238656,admin apa sekarang udah gabisa pesen taksi lewat kai access lagi ya soalnya gaada menunya di layanan,NEGATIF
1685994755124264960,Mon Jul 31 12:44:08 +0000 2023,1054333238334767104,1685988270449291264,melalui kai access kak,NETRAL
1685932134245220352,Mon Jul 31 08:35:18 +0000 2023,246627317,1685858932798246912,min info untuk kereta maliobro belum ada di kai access kah,NEGATIF
1685929191525761024,Mon Jul 31 08:23:36 +0000 2023,1430789649706803200,1685929191525761024,makin mudah bersama access by kai hai udah ada yang tau belum kalau kai access sekarang berubah nama kalian penasaran kaiaccessnew keretaapikita,NEGATIF
1685927382887399424,Mon Jul 31 08:16:25 +0000 2023,1430789649706803200,1685927382887399424,lima ka baru di gapeka 2023 masyarakat dapat membeli tiket ka ka baru tersebut pada aplikasi kai access web atau chanel eksternal resmi yang bekerja sama dengan kai gapeka2023kai keretaapikita limakabaru,NETRAL
1685921077502083072,Mon Jul 31 07:51:22 +0000 2023,1419492416940232704,1685858932798246912,kalau pesen tiket di web tanpa login gak bisa reschedule di kai access ya,NETRAL
1684992306179637249,Fri Jul 28 18:20:46 +0000 2023,1323132138695188481,1684992306179637249,min klo salah masukin nomer hp di akun kai access nya gmn soalnya gabisa diubah,NEGATIF
1684958634135244800,Fri Jul 28 16:06:58 +0000 2023,1228780418,1684956637755572224,bisa via online di app ka bandara kai access atau langsung tapi saranku beli online aja soal nya kalo langsung kadang abis kalau online h 1jam biasanya udah close juga jadi mending beli h 1 5 jam an,NETRAL
1684939369474666496,Fri Jul 28 14:50:24 +0000 2023,719670027729911808,1684939369474666496,apakah tarif khusus solo madiun untuk brawijaya masih tersedia atau sekarang sudah tidak berlaku kok di aplikasi kai access belum berubah harganya,NEGATIF
1684931907262496769,Fri Jul 28 14:20:45 +0000 2023,170658806,1684931907262496769,trm ksh sy sdh dihub ktanya data sy di apliksi access kai tdk sinkron dg no rek aneh krn sy sdh bbrp x naik ka bandara tdk prnah dimnta no rek n g ada mslah ktk sy dimnta no rek sy nolak krn berhati2 sj ada 2 yg minta apa betul itu dr kai ada yg pnya pngalman spt ini,NEGATIF
1684895966879703040,Fri Jul 28 11:57:57 +0000 2023,170658806,1684895966879703040,mau beli tiket ka bandara via kai access kok yg keluar dari tadi begini aja apa aku yg keliru ya,NETRAL
1684832502924693504,Fri Jul 28 07:45:46 +0000 2023,1163013061352910848,1684832502924693504,kai telah merilis aplikasi access by kai di beberapa tipe device tertentu yang sudah menerima notifikasi update banyak perbedaan mencolok dari aplikasi ini dibandingkan aplikasi lama kai access mulai dari interface aplikasi hingga fitur fitu baru seperti kcic dan lrt,NEGATIF
1684804451406946304,Fri Jul 28 05:54:18 +0000 2023,77182478,1684804451406946304,min app jadwal gt apakah jd integrasi sama access by kai soalnya saya dah lama ga buka itu app pas ganti hape appnya kayak jd failed app gt akhirnya saya uninstall lagi,NEGATIF
1684800825582129152,Fri Jul 28 05:39:53 +0000 2023,1278370638097313792,1684746983280672768,halo kakaa aku sendernya maap aku mau dm ternyata gabisa ini link kuesionerku yaa kriterianya pengguna apk kai access dan pernah pesan tiket kereta api di sana terima kasih sebelumnya,NEGATIF
1684790317827133442,Fri Jul 28 04:58:08 +0000 2023,1278370638097313792,1684746983280672768,halo kakaa aku sendernya maap aku mau dm ternyata gabisa ini link kuesionerku yaa kriterianya pengguna apk kai access dan pernah pesan tiket kereta api di sana terima kasih sebelumnya,NEGATIF
1684786858352668674,Fri Jul 28 04:44:23 +0000 2023,1266765589768318976,1684786858352668674,halo min aku mau ubah nomor hp di kai access kok gak bisa ya boleh tolong dibantu,NETRAL
1684783918418149376,Fri Jul 28 04:32:42 +0000 2023,341987176,1684770884962443264,selamat siang kak dapat kami sampaikan terkait pemesanan tiket ka commuter line blorasura apabila batas waktu pembayaran telah habis silakan bisa coba melakukan pemesanan kembali ya kami imbau perhatikan sisa waktu pembayaran yang tertampil pada aplikasi kai access trims,NETRAL
1684773902512463873,Fri Jul 28 03:52:54 +0000 2023,520160443,1684772961843322880,untung bisa di reschedule via kai access mantap dah emang kai kebayang kalo gabisa online kudu ke stasiunnya jauh batt,NEGATIF
1684730981931270144,Fri Jul 28 01:02:21 +0000 2023,1516073813573726210,1684730981931270144,lah baru tau akun kai access ku ga pake no hp sama no ktp ku,NETRAL
1684729456437690368,Fri Jul 28 00:56:17 +0000 2023,1040922427,1684729456437690368,mengapa kai access tidak bisa melakukan pembelian tiket bandara dari yogya ke yia,NEGATIF
1684685107171635204,Thu Jul 27 22:00:04 +0000 2023,1526027456062562304,1526037507959246849,iya di aplikasi pemesanan tiket seperti access by kai amp di loket kalau masih muncul atau masih ada ya dapat dibeli,NETRAL
1684577970349133826,Thu Jul 27 14:54:20 +0000 2023,216606267,1684577970349133826,kalo udah mulai buka buka kai access dah tau laaah ya gue mau ngapain,NETRAL
1684577357078892544,Thu Jul 27 14:51:54 +0000 2023,1394300447574269958,1684577357078892544,wow ui kai access cakep bener,NETRAL
1684548448010608640,Thu Jul 27 12:57:02 +0000 2023,1276261112233615360,1684548448010608640,kai access sekarang gak bisa bayar pake qris kah onok seng ngerti ta cuy,NETRAL
1684527173137584128,Thu Jul 27 11:32:29 +0000 2023,596184238,1684521854646763525,bisa online kak via aplikasi kai access pilih rute di menu ka lokal yaa,NETRAL
1684192121971179520,Wed Jul 26 13:21:07 +0000 2023,59836715,1684117565793243138,sungkan meng loket e wkwkwk wis bisa nggo kai access,NEGATIF
1684118439756189697,Wed Jul 26 08:28:20 +0000 2023,596184238,1684117722458894337,coba di refresh terus kak tarif khusus di kai access suka telat munculnya,POSITIF
1684111209539465218,Wed Jul 26 07:59:36 +0000 2023,1371379542934220802,1684108933349400579,dari surabaya ke bandung dari st bandung lanjut naik ka lokal bandung raya ekonomi harganya 5k bisa dibeli di apk kai access,NETRAL
1684078437617799168,Wed Jul 26 05:49:22 +0000 2023,596184238,1684074897625190400,jika yg kk maksud tarif khusus tersedia tarif khusus ka logawa rute lempuyangan purwokerto 95rb bisnis dan 80rb ekonomi ya kak tiket bisa dipesan 2 jam sebelum keberangkatan di aplikasi kai access atau loket stasiun,NEGATIF
1684071213759619074,Wed Jul 26 05:20:40 +0000 2023,1277749122296983552,1684071213759619074,wates k jogja tu krl nya bisa pake gotransit kan ya gaharus beli tiket di kai access ugm_fess,NETRAL
1684059631965073408,Wed Jul 26 04:34:39 +0000 2023,849094154256871425,1683852413441290242,mati syahid jalur kai access,NETRAL
1684032372621336576,Wed Jul 26 02:46:20 +0000 2023,1256571871547408384,1684031093085995008,berarti ga harus pesen di kai access kan kak,NETRAL
1684016680882798592,Wed Jul 26 01:43:58 +0000 2023,867691658900406278,1683455299435507712,iya kak nanti untuk beli tiket pilih kereta dan lihat jadwalnya via aplikasi kai access aja,NETRAL
1684012794793037824,Wed Jul 26 01:28:32 +0000 2023,1011233890621509633,1683696586319335426,udah daftar beloom yol pas di kai access masih bisa milih reduksi gak,NETRAL
1684005127756324869,Wed Jul 26 00:58:04 +0000 2023,341987176,1683991886397341696,selamat pagi kak kami informasikan untuk stasiun batu ceper melayani naik turun pengguna commuter line bandara untuk pembelian tiket kai commuter bandara bisa dilakukan di website aplikasi ka bandara kai access dan vending machine di stasiun,NETRAL
1683944522194251780,Tue Jul 25 20:57:14 +0000 2023,240586160,1683940056581697540,iseng cek aplikasi kai access pesan layanan railfood pesan nasi goreng dg pikiran mgkn nanti restock di cirebon kalo udah ada bakal dianterin eh ternyata lgsg dianter senangnyaaa,NEGATIF
1683595965633298432,Mon Jul 24 21:52:12 +0000 2023,341987176,1683552869507821569,selamat pagi kak informasi lengkap jadwal perjalanan commuter line dapat unduh pada link berikut untuk pemesanan tiket commuter line merak ka lokal rangkasbitung merak dapat cek pada aplikasi kai access tks,NEGATIF
1683523870907830272,Mon Jul 24 17:05:43 +0000 2023,229363339,1683523870907830272,udah lama ngga naik kereta ternyata app kai access bagus deh gaperlu cetak tiket langsung scan barcode bisa pesen makan di app hehe norak tp ini sgt membantu aku yg suka kudet kl pergi sendiri,POSITIF
1683476160292716544,Mon Jul 24 13:56:08 +0000 2023,1431832790752907265,1683476160292716544,makin mudah bersama access by kai hai udah ada yang tau belum kalau kai access sekarang berubah nama kalian penasaran kaiaccessnew keretaapikita,NEGATIF
1683465415782195201,Mon Jul 24 13:13:27 +0000 2023,1235491233310662658,1683457672677572608,langsung cek kai access aja,NETRAL
1683417125980082177,Mon Jul 24 10:01:33 +0000 2023,23343960,1683417125980082177,joni menyampaikan perubahan teranyar dari kai access ini sudah dapat diakses oleh sebagian masyarakat secara bertahap,POSITIF
1683361268370112513,Mon Jul 24 06:19:36 +0000 2023,1024558251369627648,1683350057301716992,aku pake kai access nder tp refundnya cm 75,NETRAL
1683352233243705345,Mon Jul 24 05:43:42 +0000 2023,1015412150980886528,1683350057301716992,langsung ke cs stasiun aja atau bisa lewat kai access kayaknya,NETRAL
1683318155618430978,Mon Jul 24 03:28:17 +0000 2023,545384382,1683318155618430978,pagii mau tanya apa bisa lihat boarding pass kembali di kai access utk perjalanan beberapa hari lalu ya karna saya lupa screenshoot boarding passnya utk keperluan spj,NETRAL
1683315694124023809,Mon Jul 24 03:18:30 +0000 2023,1431981328119984134,1683315694124023809,makin mudah bersama access by kai hai udah ada yang tau belum kalau kai access sekarang berubah nama kalian penasaran kaiaccessnew keretaapikita,NEGATIF
1683261582812540930,Sun Jul 23 23:43:29 +0000 2023,2960249683,1683261582812540930,ka jayabaya dihentikan atau gimana min mau pesen dari kai access kok gak ada,NETRAL
1683135719571869696,Sun Jul 23 15:23:21 +0000 2023,860356985031491585,1683135719571869696,rutinitas sejak ldr ngecek kai access dan melihat daftar kereta yang itu itu aja,NETRAL
1683125027364016129,Sun Jul 23 14:40:52 +0000 2023,1437305528590344195,1681942233359200256,admin saya pengen pake akun saya lagi di kai access tolong bales dm dm di ig saya ga d bls bls,NETRAL
1683113554747195392,Sun Jul 23 13:55:16 +0000 2023,1204556398320705536,1683113554747195392,kalo mau naik krl beli tiket lewat kai access dibagian mana ya informasi krl atau yang mana terima kasih,POSITIF
1683083984438464517,Sun Jul 23 11:57:46 +0000 2023,596184238,1683078444559761411,di input no booking nya ke kai access kak pada menu tambahkan tiket nanti tiket kk otomatis masuk ke kai access wlwpun beli di traveloka tiket com dll,NETRAL
1683080346299158530,Sun Jul 23 11:43:19 +0000 2023,596184238,1683078444559761411,bisa di kai access kak ada menu railfood silakan bisa pesan disitu,NETRAL
1683060564304728066,Sun Jul 23 10:24:42 +0000 2023,1019521941923696641,1683059848328654848,fyi jadi trik klo mau murah tuh beli di kai access 2 jam sebelum berangkat aku pernah dpt 60 rb ciamis bandung wkwkkwk,NEGATIF
1683055871914573824,Sun Jul 23 10:06:04 +0000 2023,1432181802551037953,1683055871914573824,makin mudah bersama access by kai hai udah ada yang tau belum kalau kai access sekarang berubah nama kalian penasaran kai access sekarang berubah menjadi aplikasi access by kai kaiaccessnew keretaapikita,NEGATIF
1683055699201503235,Sun Jul 23 10:05:23 +0000 2023,341987176,1683054080275660801,selamat sore tersedia 10 perjalanan commuter line mojokerto surabaya gubeng untuk pemesanan tiket bisa melalui aplikasi kai access mulai h 7 sebelum keberangkatan ka namun saran yang disampaikan menjadi masukan bagi kami tks,NEGATIF
1683036890474381312,Sun Jul 23 08:50:38 +0000 2023,225355485,1683036890474381312,min metode pembayaran di kai access apa aja min,NETRAL
1682997678899343361,Sun Jul 23 06:14:49 +0000 2023,2550679982,1682744914965336069,di kai access tersedia mulai 2 jam sebelum keberangkatan kalo masih ada kursi yg tersisa,NEGATIF
1682937178907906048,Sun Jul 23 02:14:25 +0000 2023,341987176,1682929509996326912,untuk transaksi perjalanan commuter line bekasi cikarang dapat menggunakan gotransit pada aplikasi gojek sementara untuk tiket perjalanan commuter line walahar dapat dipesan pada aplikasi kai access ya kak tks,NETRAL
1682930975943311361,Sun Jul 23 01:49:46 +0000 2023,341987176,1682929509996326912,selamat pagi kak silakan menggunakan commuterline bekasi cikarang lalu transit berganti rangkaian menggunakan ka commuter line walahar cikarang lemah abang ya info jadwal dan pembelian tiket dapat silakan dapat melalui aplikasi kai access terima kasih,NEGATIF
1682876145174482949,Sat Jul 22 22:11:53 +0000 2023,596184238,1679678863499210758,di cek terus saja kak tiket nya di kai access kalo ada cancelan pasti bakal muncul lagi tiket nya,NETRAL
1682873377802035200,Sat Jul 22 22:00:54 +0000 2023,341987176,1682814029906219008,selamat pagi kak untuk jurang mangu rangkasitung pemberangkatan awal pkl 05 24 wib lalu transit berganti rangkaian degan ka lokal merak di stasiun rangkasbitung info jadwal dan pembelian tiket ka lokal merak silakan dapat cek pada aplikasi kai access ya kak tks,NEGATIF
1682867922262433793,Sat Jul 22 21:39:13 +0000 2023,596184238,1680429006263578624,jika di kai access habis maka di traveloka tiket com amp di loket stasiun juga semua habis kak,NETRAL
1682806879708418048,Sat Jul 22 17:36:39 +0000 2023,810265738254565376,1682806467064373248,kalau bilangnya qris qris apa aja bisa aku biasanya pake voc pot 5k scan qris kai access cuma dulu pernah gagal pake qris gopay waktu di mcd entah voc nya yg udah abis atau emg harus qris edc bca aku kurang tauu,NEGATIF
1682802388091142144,Sat Jul 22 17:18:48 +0000 2023,1272175076218073090,1682582572726128641,cari aja di kai access yg berangkat dr kiaracondong nder biasanya lbh murah,NEGATIF
1682792100470071297,Sat Jul 22 16:37:56 +0000 2023,1534355876836159489,1682792100470071297,kemarin bolak balik web jkt amp kai access lebih 4x mastiin tgl sts nya bner ga segitu trs berangkatnya tgl segini dan pulang nya tgl segini,NEGATIF
1682786113344405507,Sat Jul 22 16:14:08 +0000 2023,271840659,1682786113344405507,yang pas awal pesan tiket ngiranya tanggal 22 itu hari minggu bahkan sampe tadi nggak ngeh hari ini sabtu tanggal 22 dan pas ngecek jam keberangkatan di kai access tiketnya udh ada di menu riwayat,NEGATIF
1682766794132713472,Sat Jul 22 14:57:22 +0000 2023,596184238,1682763677190205441,setau saya tidak bisa kak yg praktis silakan kk pesan via aplikasi access by kai saja kak,NEGATIF
1681889483237781505,Thu Jul 20 04:51:15 +0000 2023,1176763549072277509,1681889483237781505,halo selamat siang admin saya mau lapor gangguan error yang dialami saat pemesanan tiket di aplikasi kai access barusan 20 7 2023 saya pesan tiket pp dari singosari malang ke wonokromo surabaya untuk 26 juli 2023 sudah dibayar lunas melalui e wallet dana rp24 ribu,NEGATIF
1681883130926600192,Thu Jul 20 04:26:00 +0000 2023,101397414,1681494016842682368,permisi min ada kendala login d kai access bskah dibntu,NETRAL
1681874672240164869,Thu Jul 20 03:52:24 +0000 2023,1413319216602644486,1681874672240164869,hai udah ada yang tau belum kalau kai access sekarang berubah nama kalian penasaran kaiaccessnew keretaapikita,NEGATIF
1681874354697834496,Thu Jul 20 03:51:08 +0000 2023,1432236414926606338,1681874047733473280,kewilayahan masing masing daerah masyarakat dapat membeli tiket ka ka baru tersebut pada aplikasi kai access web atau chanel eksternal resmi yang bekerja sama dengan kai untuk informasi lebih lanjut masyarakat dapat menghubungi customer service kai,NETRAL
1681869504517935104,Thu Jul 20 03:31:52 +0000 2023,105061506,1681869504517935104,hi kak untuk refund tiket online tapi dari selain platform kai access apakah bisa,NETRAL
1681868298932338688,Thu Jul 20 03:27:04 +0000 2023,355325169,1681868298932338688,saya mau pembatalan via kai access kenapa tidak bisa ya,NEGATIF
