id_str,created_at,user_id_str,conversation_id_str,full_text,label
1687735399895224320,Sat Aug 05 08:00:50 +0000 2023,94921652,1687735399895224320,Kaget kirain nginstal aplikasi Idol apaan trnyata logo KAI Access yang baru https://t.co/5GxQSR2PiZ,NETRAL
1687730066946686976,Sat Aug 05 07:39:39 +0000 2023,1041565129,1687730066946686976,kai access jadi aneh https://t.co/Lt2x4q0BpL,NEGATIF
1687725963545882624,Sat Aug 05 07:23:20 +0000 2023,723725653,1687724508202127360,@tegalfess Beli pake KAI Access ga perlu nunjukin KTP/SIM udah ada e-boarding,NETRAL
1687725379509952512,Sat Aug 05 07:21:01 +0000 2023,2684930828,1687725379509952512,wiiii lucu kali tampilan kai access yg baru,NETRAL
1687716552949497856,Sat Aug 05 06:45:57 +0000 2023,341987176,1687712939837648896,@yufoundmii Selamat siang kak. Untuk KRL Access/C-Access merupakan aplikasi resmi KAI Commuter ya tks.,NETRAL
1687714317335171072,Sat Aug 05 06:37:04 +0000 2023,1526483161219158016,1687714317335171072,KAI access tampilannya pas udah di update jadi bingung kalo go show cepet an yang ada kecepetan,NEGATIF
1687702556217323520,Sat Aug 05 05:50:20 +0000 2023,77766891,1687702556217323520,logo KAI access ko ganti? ga biru lg :( jadi tidak semangat mesen tiket. @KAI121,NETRAL
1687475186503950337,Fri Aug 04 14:46:50 +0000 2023,501805040,1687475186503950337,@KAI121 Min saya barusaja ubah jadwal perjalanan kereta dan saya ingin lihat catatan perubahan jadwal tsb. Tapi saya tdk menemukan di email &amp; KAI Access. Catatan yg saya maksud misalnya berisi tiket dan harga semula vs tiket &amp; harga perubahan. Atau memang tdk ada ya?,NETRAL
1687469044511981568,Fri Aug 04 14:22:26 +0000 2023,2284655179,1687469044511981568,maluuu bgt... lg boarding pass kereta salah buka app (kai access) malah buka instagram yg muncul akun cosplayer fav gw baru post pamer ketek &gt; &lt; kawaii tp malu sm masnya,NETRAL
1687464746042486784,Fri Aug 04 14:05:21 +0000 2023,1337115934016716800,1687464746042486784,@KAI121 maaf mau tanya min ini saya mau pesan tiket lewat kai access terus diminta upgrade lalu udah saya isi tapi setelah ada tombolverifikasi ke nomer lalu selalu muncul ini bagaimana ya? mohon bantuannya terima kasih https://t.co/mzpJm8l85g,POSITIF
1687462218185818112,Fri Aug 04 13:55:19 +0000 2023,1142473601871839233,1687460881523957760,@ngalammenfess kalo punya app kai access mending beli di kai access soalnya kalo di app habis maka di loket juga habis,NETRAL
1687461821484310528,Fri Aug 04 13:53:44 +0000 2023,708991579,1687461821484310528,Update kai access kali ini boljug ,NETRAL
1687450471483760640,Fri Aug 04 13:08:38 +0000 2023,1392343683387650051,1687445022659182592,@budiyant61277 @CommuterLine di kai access dari duri harusnya jam 18.32 mas malah mundur jadi 18.44 karena banyak masuk krl bekasi dan manggarai,NETRAL
1687430475651174400,Fri Aug 04 11:49:10 +0000 2023,341987176,1687429479860473856,@sanhwateez Selamat malam untuk informasi KAI Access dapat follow dan mention ke @KAI121 ya kak tks.,NETRAL
1687429479860473856,Fri Aug 04 11:45:13 +0000 2023,1253623032251207681,1687429479860473856,@CommuterLine min KAI ACCESS kenapa begini terus? Padahal dah lengkap isinya https://t.co/CI6smrl0yK,NEGATIF
1687415513906044928,Fri Aug 04 10:49:43 +0000 2023,1257168936702840833,1687415513906044928,@KAI121 halo railmin fitur tambahkan tiket pada Access by KAI apakah di hilangkan ? Soalnya itu berguna banget loh,NEGATIF
1687414875856003073,Fri Aug 04 10:47:11 +0000 2023,1213774290564218880,1687414875856003073,@KAI121 min kalo beli tiket di kai access habis di loket masih ada ga? yg langsung berangkat gitu beberapa jam sebelum keberangkatan,NEGATIF
1687410246447468544,Fri Aug 04 10:28:47 +0000 2023,549749651,1687410246447468544,@KAI121 min mau ubah email sama no hp di Access by KAI susah sekali ,NEGATIF
1687394282121072641,Fri Aug 04 09:25:21 +0000 2023,341987176,1687393383571238912,@ninasoza_ Selamat sore. Apabila terdapat kendala pada aplikasi KAI Access silakan dapat mention/DM @KAI121 ya. Tks.,NETRAL
1687373411042144256,Fri Aug 04 08:02:25 +0000 2023,341987176,1687370253406490624,@keziamariaa Selamat siang Kak tersedia Commuter Line Penataran-Dhoho rute Surabaya-Kediri. Info lengkap jadwal dan pemesanan tiket dapat dilihat melalui aplikasi KAI Access ya. Trims.,NEGATIF
1686928968392589313,Thu Aug 03 02:36:22 +0000 2023,1431798789665275904,1686928966488313856,bersama pejabat kewilayahan masing-masing daerah. Masyarakat dapat membeli tiket KA-KA baru tersebut pada aplikasi KAI Access web https://t.co/6GOoTCquD8 atau chanel eksternal resmi yang bekerja sama dengan KAI. Untuk informasi lebih lanjut masyarakat dapat menghubungi,NETRAL
1686922808935477249,Thu Aug 03 02:11:53 +0000 2023,1211164370341773313,1686922337105620992,@tanyakanrl Buka kai access aja nder,NETRAL
1686891083442307072,Thu Aug 03 00:05:49 +0000 2023,1045439327755354112,1686626441369464832,@KAI121 Kalo ngga sengaja kepesen stasiun jakarta-jatinegara padahal mau ke gambir gimana tuh min? Kadang kalo lagi buru² pesen di kai access cuma liat tujuan jakarta ga liat nama stasiunnya apalagi aplikasi kai access saya suka error :(,NEGATIF
1686879096712953858,Wed Aug 02 23:18:12 +0000 2023,1457935870867034112,1686879096712953858,Agak gila sih tp barangkali ada yg ga jadi. Mana di kai access dah habis lagii,NEGATIF
1686793658430111744,Wed Aug 02 17:38:41 +0000 2023,1191954373,1684435861570719746,@2023banyakjob pesen tiketnya di kai access,NETRAL
1686748755687514112,Wed Aug 02 14:40:16 +0000 2023,1432197687902826496,1686748755687514112,Makin Mudah Bersama Access by KAI! Hai udah ada yang tau belum kalau KAI Access sekarang berubah nama? Kalian Penasaran? KAI Access sekarang berubah menjadi aplikasi Access by KAI! #KAIAccessNew #keretaapikita,NEGATIF
1686745341461250049,Wed Aug 02 14:26:42 +0000 2023,1236543765705195520,1686745341461250049,Aplikasi Access by KAI ini lumayan signifikan upgradenya dibandingin aplikasi KAI Access (Versi 3). Cari tiket sat set sat set. Loading animasi juga gegas. Barusan cobain bayar pake KAI PAY juga tanpa hambatan. Good job @KAI121 https://t.co/KRWllrAP3y,NEGATIF
1686728638220427265,Wed Aug 02 13:20:19 +0000 2023,62467543,1686728638220427265,Kereta ekonomi jakarta-jogja (premium) keren dah laen bgt dg wajah kereta d kelas yg sama tahun 2006. Sistem di apps KAI Access pun ciamik. makasih pak Jonan!!,POSITIF
1686693568646418432,Wed Aug 02 11:00:58 +0000 2023,1141868539562774528,1686526521253748736,@KAI121 @KAI121 min semisal kita sudah boarding pas di aplikasi kai access apakah masih harus scan dipetugas dulu sebelum naik kereta?,NEGATIF
1686682256096858112,Wed Aug 02 10:16:01 +0000 2023,341987176,1686681524492795904,@uknoright Selamat sore Kak apabila tiket perjalanan Commuter Line Prameks melalui aplikasi KAI Access telah habis silakan menuju stasiun pemberangkatan menggunakan Kartu Multi Trip (KMT) kartu bank (Emoney Brizzi Flazz Tapcash) atau aplikasi Gojek pada menu Gotransit. Namun untuk,NEGATIF
1686659608394493952,Wed Aug 02 08:46:01 +0000 2023,134455983,1686659608394493952,Ngecek history kai access tyt anteng banget juni juli ,NETRAL
1686610276580511745,Wed Aug 02 05:30:00 +0000 2023,4755284968,1686610276580511745,Kerap naik kereta api tapi bingung bagaimana cara membatalkan tiket ini dia langkah-langkah mudahnya. https://t.co/OCqJ6ChxWl,NEGATIF
1686609789990981632,Wed Aug 02 05:28:04 +0000 2023,932500827100430336,1686319747716227073,@KAI121 @rakhma_BrownSu Min @KAI121 kok di aku belum dapet update kai access yg baru ya padahal di play store sudah up to date,NEGATIF
1686603220804866048,Wed Aug 02 05:01:58 +0000 2023,1382844804321595392,1686603220804866048,Perasaan gw baru pertama kali bikin akun KAI access tp kenapa kok nik gw keterangannya udh ad yg make???,NETRAL
1686595393621221377,Wed Aug 02 04:30:51 +0000 2023,1254538453221400576,1686594411403374592,@elviieyah bisa di kai access gak?,NETRAL
1686584430880829440,Wed Aug 02 03:47:18 +0000 2023,341987176,1686573987877597184,@chenshin Selamat siang. Rawa Buntu-Rangkasbitung tersedia keberangkatan pukul 05:34 06:04 06:24 dan 06:34 WIB. Rangkasbitung-Merak pukul 05:05 07:35 dan 09:55 WIB. Pemesanan Commuter Line Merak bisa melalui aplikasi KAI Access ya Kak. Tks.,NEGATIF
1686565574720344064,Wed Aug 02 02:32:22 +0000 2023,766169914696724480,1686526521253748736,@KAI121 Selamat pagi KAI Senang melihat KAI semakin maju. Saya ada pertanyaan jika memesan tiket KA lewat KAI Access untuk pulang pergi menyapa ketika pesan waktu berangkat sudah dimasukkan kategori penumpang lansia dan sudah oke tetapi untuk tiket kembali ya untuk penumpang yg sama,NEGATIF
1686561627754332160,Wed Aug 02 02:16:41 +0000 2023,341987176,1686546640466034688,@amasfsh Mengenai kendala yang dialami saat melakukan pemesanan tiket melalui Aplikasi KAI Access versi terbaru silakan Kakak mencoba melakukan clear cache/hapus data pada Aplikasi KAI Access kemudian coba login kembali. Terima kasih.,POSITIF
1686560548429905920,Wed Aug 02 02:12:24 +0000 2023,341987176,1686559531881680897,@Ichal_Tuanaya Selamat pagi untuk menuju Stasiun Serang silakan dapat menggunakan perjalanan Commuter Line Merak. Info lengkap jadwal dan pemesanan tiket Commuter Line Merak dapat dilakukan di Aplikasi KAI Access mulai H-7 sebelum keberangkatan KA selama tiket masih tersedia. Terima kasih.,NEGATIF
1686559639348101121,Wed Aug 02 02:08:47 +0000 2023,341987176,1686536109109673985,@miiillooow Mohon maaf untuk pembayaran tiket Commuter Line melalui Aplikasi KAI Access pada E-Wallet belum tersedia pembayaran dengan DANA. Silakan Kakak dapat melakukan pembayaran tiket dengan metode pembayaran QRIS. Terima kasih.,NEGATIF
1686555216555245568,Wed Aug 02 01:51:12 +0000 2023,159736173,1686546640466034688,@CommuterLine Hp saya pake KAI Access baru ga bisa mesen min mohon bantuannya,NEGATIF
1686546640466034688,Wed Aug 02 01:17:08 +0000 2023,159736173,1686546640466034688,Min ini kenapa di KAI Access baru CL Merak 305 tiketnya ga bisa dipesen tapi di KAI Access lama kok bisa dipesen ya? @CommuterLine https://t.co/bWbkzLpdTX,NEGATIF
1686535302620594177,Wed Aug 02 00:32:05 +0000 2023,71436318,1686535302620594177,Ingin Batalkan Tiket Kereta Api Lewat KAI Access atau Loket? Simak Syarat dan Langkahnya https://t.co/SbiKDpSpqh,NEGATIF
1686160749692084225,Mon Jul 31 23:43:44 +0000 2023,201168226,1685874195744559104,@tanyakanrl Burung gendutnya masih nampak hari ini 1 agustus 2023 yg sudah berubah Access by KAI https://t.co/M4L2kmJpvV,NETRAL
1686057295564992512,Mon Jul 31 16:52:39 +0000 2023,1054333238334767104,1686057295564992512,@KAI121 kak kalo aku beli tiket kereta lokal dari stasiun kutoarjo ke stasiun Yogyakarta tapi naiknya dari stasiun jenar boleh ga ya kak? kan masih satu jalur keretanya sama dan waktunya jg di jadwal yg sama. aku beli tiketnya melalui kai access min. ,NETRAL
1686022560322842624,Mon Jul 31 14:34:37 +0000 2023,1247757358475825154,1686022560322842624,Serius ini app KAI Access skrg gabisa filter by kelas (Ekonomi Bisnis Eksekutif) dan harus buka satu2? : ) help https://t.co/B4SPq1SfLt,NEGATIF
1686019864375238656,Mon Jul 31 14:23:55 +0000 2023,55725088,1686019864375238656,@KAI121 admin apa sekarang udah gabisa pesen taksi lewat kai access lagi ya? Soalnya gaada menunya di layanan https://t.co/cP2datwqcR,NEGATIF
1685994755124264960,Mon Jul 31 12:44:08 +0000 2023,1054333238334767104,1685988270449291264,@CommuterLine melalui kai access kak,NETRAL
1685932134245220352,Mon Jul 31 08:35:18 +0000 2023,246627317,1685858932798246912,@KAI121 Min info untuk kereta maliobro belum ada di kai Access kah,NEGATIF
1685929191525761024,Mon Jul 31 08:23:36 +0000 2023,1430789649706803200,1685929191525761024,Makin Mudah Bersama Access by KAI! Hai udah ada yang tau belum kalau KAI Access sekarang berubah nama? Kalian Penasaran? #KAIAccessNew #keretaapikita https://t.co/0wpf5gjVWx,NEGATIF
1685927382887399424,Mon Jul 31 08:16:25 +0000 2023,1430789649706803200,1685927382887399424,Lima KA Baru di Gapeka 2023 Masyarakat dapat membeli tiket KA-KA baru tersebut pada aplikasi KAI Access web https://t.co/Gro8JmqaM9 atau chanel eksternal resmi yang bekerja sama dengan KAI. #Gapeka2023KAI #keretaapikita #LimaKABaru https://t.co/BEtaygOIKi,NETRAL
1685921077502083072,Mon Jul 31 07:51:22 +0000 2023,1419492416940232704,1685858932798246912,@KAI121 Kalau pesen tiket di web tanpa login gak bisa reschedule di KAI access ya?,NETRAL
1684992306179637249,Fri Jul 28 18:20:46 +0000 2023,1323132138695188481,1684992306179637249,@KAI121 min klo salah masukin nomer hp di akun kai access nya gmn? Soalnya gabisa diubah,NEGATIF
1684958634135244800,Fri Jul 28 16:06:58 +0000 2023,1228780418,1684956637755572224,@jogmfs Bisa via online di app KA Bandara KAI Access atau langsung. Tapi saranku beli online aja. Soal nya kalo langsung kadang abis kalau online.. h-1jam biasanya udah close juga.. jadi mending beli h-1 5 jam an,NETRAL
1684939369474666496,Fri Jul 28 14:50:24 +0000 2023,719670027729911808,1684939369474666496,@KAI121 apakah tarif khusus solo-madiun untuk brawijaya masih tersedia? Atau sekarang sudah tidak berlaku? Kok di aplikasi KAI Access belum berubah harganya,NEGATIF
1684931907262496769,Fri Jul 28 14:20:45 +0000 2023,170658806,1684931907262496769,Trm ksh Sy sdh dihub. Ktanya data sy di apliksi access KAI tdk sinkron dg no rek. Aneh krn sy sdh bbrp x naik KA Bandara tdk prnah dimnta no rek n g ada mslah. Ktk sy dimnta no rek sy nolak krn berhati2 sj. Ada 2 yg minta. Apa betul itu dr KAI? Ada yg pnya pngalman spt ini?,NEGATIF
1684895966879703040,Fri Jul 28 11:57:57 +0000 2023,170658806,1684895966879703040,Mau beli tiket KA Bandara via KAI access kok yg keluar dari tadi begini aja. Apa aku yg keliru ya? @KAI121 https://t.co/h8oZ9ABYB5,NETRAL
1684832502924693504,Fri Jul 28 07:45:46 +0000 2023,1163013061352910848,1684832502924693504,KAI telah merilis aplikasi Access by KAI di beberapa tipe device tertentu yang sudah menerima notifikasi update. Banyak perbedaan mencolok dari aplikasi ini dibandingkan aplikasi lama KAI Access mulai dari interface aplikasi hingga fitur-fitu baru seperti: - KCIC dan LRT https://t.co/Vl4heJ2pS8,NEGATIF
1684804451406946304,Fri Jul 28 05:54:18 +0000 2023,77182478,1684804451406946304,@CommuterLine min app jadwal gt apakah jd integrasi sama access by KAI? Soalnya saya dah lama ga buka itu app pas ganti hape appnya kayak jd failed app gt akhirnya saya uninstall lagi,NEGATIF
1684800825582129152,Fri Jul 28 05:39:53 +0000 2023,1278370638097313792,1684746983280672768,@kyoongiaegi @collegemenfess Halo kakaa aku sendernya! Maap aku mau dm ternyata gabisa ini link kuesionerku yaa. Kriterianya pengguna apk kai access dan pernah pesan tiket kereta api di sana. Terima kasih sebelumnya https://t.co/JgnI3NoqAP,NEGATIF
1684790317827133442,Fri Jul 28 04:58:08 +0000 2023,1278370638097313792,1684746983280672768,@markkkeuuuu @collegemenfess Halo kakaa aku sendernya! Maap aku mau dm ternyata gabisa ini link kuesionerku yaa. Kriterianya pengguna apk kai access dan pernah pesan tiket kereta api di sana. Terima kasih sebelumnya https://t.co/JgnI3NoqAP,NEGATIF
1684786858352668674,Fri Jul 28 04:44:23 +0000 2023,1266765589768318976,1684786858352668674,Halo min aku mau ubah nomor hp di kai access kok gak bisa ya? Boleh tolong dibantu? @KAI121,NETRAL
1684783918418149376,Fri Jul 28 04:32:42 +0000 2023,341987176,1684770884962443264,@jaysanjaya06 Selamat siang Kak. Dapat kami sampaikan terkait pemesanan tiket KA Commuter Line Blorasura apabila batas waktu pembayaran telah habis silakan bisa coba melakukan pemesanan kembali ya. Kami imbau perhatikan sisa waktu pembayaran yang tertampil pada aplikasi KAI Access. Trims.,NETRAL
1684773902512463873,Fri Jul 28 03:52:54 +0000 2023,520160443,1684772961843322880,untung bisa di reschedule via KAI Access mantap dah emang KAI. kebayang kalo gabisa online kudu ke stasiunnya jauh batt,NEGATIF
1684730981931270144,Fri Jul 28 01:02:21 +0000 2023,1516073813573726210,1684730981931270144,Lah baru tau akun KAI Access ku ga pake no hp sama no ktp ku ,NETRAL
1684729456437690368,Fri Jul 28 00:56:17 +0000 2023,1040922427,1684729456437690368,@KAI121 Mengapa KAI Access tidak bisa melakukan pembelian tiket bandara dari Yogya ke YIA ?,NEGATIF
1684685107171635204,Thu Jul 27 22:00:04 +0000 2023,1526027456062562304,1526037507959246849,@suzuqiee Iya di aplikasi pemesanan tiket seperti Access by KAI &amp; di loket kalau masih muncul atau masih ada ya dapat dibeli,NETRAL
1684577970349133826,Thu Jul 27 14:54:20 +0000 2023,216606267,1684577970349133826,kalo udah mulai buka buka kai access dah tau laaah ya gue mau ngapain ,NETRAL
1684577357078892544,Thu Jul 27 14:51:54 +0000 2023,1394300447574269958,1684577357078892544,wow ui kai access cakep bener,NETRAL
1684548448010608640,Thu Jul 27 12:57:02 +0000 2023,1276261112233615360,1684548448010608640,@KAI121 KAI Access sekarang gak bisa bayar pake qris kah? Onok seng ngerti ta cuy?,NETRAL
1684527173137584128,Thu Jul 27 11:32:29 +0000 2023,596184238,1684521854646763525,@ygtidakseberapa Bisa online kak via aplikasi KAI access. Pilih rute di menu 'KA Lokal' yaa.,NETRAL
1684192121971179520,Wed Jul 26 13:21:07 +0000 2023,59836715,1684117565793243138,@GieshaW Sungkan meng loket e wkwkwk. Wis bisa nggo KAI Access.,NEGATIF
1684118439756189697,Wed Jul 26 08:28:20 +0000 2023,596184238,1684117722458894337,@ilyfornow Coba di refresh terus kak Tarif khusus di KAI Access suka telat munculnya.,POSITIF
1684111209539465218,Wed Jul 26 07:59:36 +0000 2023,1371379542934220802,1684108933349400579,@neouisesang dari surabaya ke bandung dari st bandung lanjut naik KA Lokal Bandung Raya Ekonomi harganya 5K bisa dibeli di apk kai access,NETRAL
1684078437617799168,Wed Jul 26 05:49:22 +0000 2023,596184238,1684074897625190400,@blaxkmuthafucka Jika yg kk maksud Tarif khusus. Tersedia Tarif khusus KA Logawa rute Lempuyangan - Purwokerto. 95rb (bisnis) dan 80rb (ekonomi) ya kak. Tiket bisa dipesan 2 Jam sebelum keberangkatan di Aplikasi KAI access atau loket stasiun.,NEGATIF
1684071213759619074,Wed Jul 26 05:20:40 +0000 2023,1277749122296983552,1684071213759619074,Wates k jogja tu krl nya bisa pake gotransit kan ya gaharus beli tiket di kai access? Ugm_fess,NETRAL
1684059631965073408,Wed Jul 26 04:34:39 +0000 2023,849094154256871425,1683852413441290242,@0tk0il Mati Syahid jalur KAI Access,NETRAL
1684032372621336576,Wed Jul 26 02:46:20 +0000 2023,1256571871547408384,1684031093085995008,@CommuterLine @KAI121 berarti ga harus pesen di kai access kan kak?,NETRAL
1684016680882798592,Wed Jul 26 01:43:58 +0000 2023,867691658900406278,1683455299435507712,@MIrotiCDROP Iya kak nanti untuk beli tiket pilih kereta dan lihat jadwalnya via aplikasi KAI access aja,NETRAL
1684012794793037824,Wed Jul 26 01:28:32 +0000 2023,1011233890621509633,1683696586319335426,@feyolla_ Udah daftar beloom yol? Pas di KAI Access masih bisa milih reduksi gak?,NETRAL
1684005127756324869,Wed Jul 26 00:58:04 +0000 2023,341987176,1683991886397341696,@alienatedcats Selamat pagi Kak. Kami informasikan untuk Stasiun Batu Ceper melayani naik turun pengguna Commuter Line Bandara untuk pembelian Tiket KAI Commuter Bandara bisa dilakukan di Website https://t.co/zrg08M6GEP Aplikasi KA Bandara KAI Access dan Vending Machine di stasiun,NETRAL
1683944522194251780,Tue Jul 25 20:57:14 +0000 2023,240586160,1683940056581697540,iseng cek aplikasi KAI Access pesan layanan Railfood pesan nasi goreng dg pikiran mgkn nanti restock di Cirebon kalo udah ada bakal dianterin eh ternyata lgsg dianter senangnyaaa,NEGATIF
1683595965633298432,Mon Jul 24 21:52:12 +0000 2023,341987176,1683552869507821569,@WidjajaRahadi Selamat pagi Kak. Informasi lengkap jadwal perjalanan Commuter Line dapat unduh pada link berikut : https://t.co/9PQHPL7AT1 Untuk pemesanan tiket Commuter Line Merak (KA Lokal Rangkasbitung-Merak) dapat cek pada aplikasi KAI Access. Tks.,NEGATIF
1683523870907830272,Mon Jul 24 17:05:43 +0000 2023,229363339,1683523870907830272,Udah lama ngga naik kereta ternyata app kai access bagus deh. Gaperlu cetak tiket langsung scan barcode bisa pesen makan di app. Hehe norak tp ini sgt membantu aku yg suka kudet kl pergi sendiri,POSITIF
1683476160292716544,Mon Jul 24 13:56:08 +0000 2023,1431832790752907265,1683476160292716544,Makin Mudah Bersama Access by KAI! Hai udah ada yang tau belum kalau KAI Access sekarang berubah nama? Kalian Penasaran? #KAIAccessNew #keretaapikita https://t.co/4jOlNSfmuY,NEGATIF
1683465415782195201,Mon Jul 24 13:13:27 +0000 2023,1235491233310662658,1683457672677572608,@convomfs Langsung cek kai access aja,NETRAL
1683417125980082177,Mon Jul 24 10:01:33 +0000 2023,23343960,1683417125980082177,Joni menyampaikan perubahan teranyar dari KAI Access ini sudah dapat diakses oleh sebagian masyarakat secara bertahap. https://t.co/GmgQ5BOw4S,POSITIF
1683361268370112513,Mon Jul 24 06:19:36 +0000 2023,1024558251369627648,1683350057301716992,@worksfess aku pake kai access nder tp refundnya cm 75%,NETRAL
1683352233243705345,Mon Jul 24 05:43:42 +0000 2023,1015412150980886528,1683350057301716992,@worksfess Langsung ke cs stasiun aja atau bisa lewat kai access kayaknya,NETRAL
1683318155618430978,Mon Jul 24 03:28:17 +0000 2023,545384382,1683318155618430978,Pagii mau tanya apa bisa lihat Boarding Pass kembali di KAI Access utk perjalanan beberapa hari lalu ya? Karna saya lupa screenshoot Boarding Passnya utk keperluan SPJ @KAI121,NETRAL
1683315694124023809,Mon Jul 24 03:18:30 +0000 2023,1431981328119984134,1683315694124023809,Makin Mudah Bersama Access by KAI! Hai udah ada yang tau belum kalau KAI Access sekarang berubah nama? Kalian Penasaran? #KAIAccessNew #keretaapikita https://t.co/LgBCyePuN6,NEGATIF
1683261582812540930,Sun Jul 23 23:43:29 +0000 2023,2960249683,1683261582812540930,@KAI121 KA Jayabaya dihentikan atau gimana min? Mau pesen dari KAI Access kok gak ada?,NETRAL
1683135719571869696,Sun Jul 23 15:23:21 +0000 2023,860356985031491585,1683135719571869696,rutinitas sejak ldr: ngecek kai access dan melihat daftar kereta yang itu itu aja,NETRAL
1683125027364016129,Sun Jul 23 14:40:52 +0000 2023,1437305528590344195,1681942233359200256,@KAI121 Admin saya pengen pake akun saya lagi di KAI access tolong bales DM dm di ig saya ga d bls bls,NETRAL
1683113554747195392,Sun Jul 23 13:55:16 +0000 2023,1204556398320705536,1683113554747195392,Kalo mau naik KRL beli tiket lewat KAI Access dibagian mana ya? Informasi KRL atau yang mana? @KAI121 terima kasih ,POSITIF
1683083984438464517,Sun Jul 23 11:57:46 +0000 2023,596184238,1683078444559761411,@kecoatrbang di input no Booking nya ke KAI Access kak pada menu 'tambahkan tiket' Nanti tiket kk otomatis masuk ke KAI access wlwpun beli di traveloka/tiket com/dll,NETRAL
1683080346299158530,Sun Jul 23 11:43:19 +0000 2023,596184238,1683078444559761411,@kecoatrbang Bisa di KAI Access kak ada menu 'railfood' silakan bisa pesan disitu.,NETRAL
1683060564304728066,Sun Jul 23 10:24:42 +0000 2023,1019521941923696641,1683059848328654848,@mumblesolo Fyi jadi trik klo mau murah tuh beli di kai access 2 jam sebelum berangkat. Aku pernah dpt 60 rb ciamis bandung wkwkkwk,NEGATIF
1683055871914573824,Sun Jul 23 10:06:04 +0000 2023,1432181802551037953,1683055871914573824,Makin Mudah Bersama Access by KAI! Hai udah ada yang tau belum kalau KAI Access sekarang berubah nama? Kalian Penasaran? KAI Access sekarang berubah menjadi aplikasi Access by KAI! #KAIAccessNew #keretaapikita,NEGATIF
1683055699201503235,Sun Jul 23 10:05:23 +0000 2023,341987176,1683054080275660801,@IwagEvolution Selamat sore. Tersedia 10 perjalanan Commuter Line Mojokerto-Surabaya Gubeng. Untuk pemesanan tiket bisa melalui aplikasi KAI Access mulai H-7 sebelum keberangkatan KA. Namun saran yang disampaikan menjadi masukan bagi kami. Tks.,NEGATIF
1683036890474381312,Sun Jul 23 08:50:38 +0000 2023,225355485,1683036890474381312,@KAI121 min metode pembayaran di kai access apa aja min?,NETRAL
1682997678899343361,Sun Jul 23 06:14:49 +0000 2023,2550679982,1682744914965336069,@setrikaankusut @ryanadhiie @dlhfks @ErikkuRii di kai access tersedia mulai 2 jam sebelum keberangkatan (kalo masih ada kursi yg tersisa),NEGATIF
1682937178907906048,Sun Jul 23 02:14:25 +0000 2023,341987176,1682929509996326912,@itsnottliving Untuk transaksi perjalanan Commuter Line Bekasi-Cikarang dapat menggunakan GoTransit pada aplikasi Gojek. Sementara untuk tiket perjalanan Commuter Line Walahar dapat dipesan pada aplikasi KAI Access ya Kak. Tks.,NETRAL
1682930975943311361,Sun Jul 23 01:49:46 +0000 2023,341987176,1682929509996326912,@itsnottliving Selamat pagi kak silakan menggunakan Commuterline bekasi-cikarang lalu transit berganti rangkaian menggunakan KA Commuter Line Walahar cikarang-lemah abang ya info jadwal dan pembelian tiket dapat silakan dapat melalui aplikasi KAI Access terima kasih.,NEGATIF
1682876145174482949,Sat Jul 22 22:11:53 +0000 2023,596184238,1679678863499210758,@Osas41772191 Di cek terus saja kak tiket nya di KAI access kalo ada cancelan pasti bakal muncul lagi tiket nya.,NETRAL
1682873377802035200,Sat Jul 22 22:00:54 +0000 2023,341987176,1682814029906219008,@udangasam Selamat pagi kak untuk jurang mangu-rangkasitung pemberangkatan awal pkl. 05:24 WIB. lalu transit berganti rangkaian degan KA Lokal Merak di Stasiun Rangkasbitung info jadwal dan pembelian tiket KA Lokal Merak silakan dapat cek pada Aplikasi KAI Access ya kak tks.,NEGATIF
1682867922262433793,Sat Jul 22 21:39:13 +0000 2023,596184238,1680429006263578624,@NathanM72121165 @umiehaniieaulia Jika di KAI access habis maka di traveloka tiket com &amp; di loket stasiun juga semua habis kak.,NETRAL
1682806879708418048,Sat Jul 22 17:36:39 +0000 2023,810265738254565376,1682806467064373248,@discountfess Kalau bilangnya qris qris apa aja bisa.. Aku biasanya pake voc pot 5k scan qris kai access.. Cuma dulu pernah gagal pake qris gopay waktu di mcd entah voc nya yg udah abis atau emg harus qris edc bca aku kurang tauu,NEGATIF
1682802388091142144,Sat Jul 22 17:18:48 +0000 2023,1272175076218073090,1682582572726128641,@jogmfs Cari aja di kai access yg berangkat dr kiaracondong nder biasanya lbh murah,NEGATIF
1682792100470071297,Sat Jul 22 16:37:56 +0000 2023,1534355876836159489,1682792100470071297,Kemarin bolak-balik Web JKT &amp; KAI access lebih 4x mastiin tgl STS nya bner ga segitu trs berangkatnya tgl segini dan pulang nya tgl segini,NEGATIF
1682786113344405507,Sat Jul 22 16:14:08 +0000 2023,271840659,1682786113344405507,yang pas awal pesan tiket ngiranya tanggal 22 itu hari Minggu bahkan sampe tadi nggak ngeh hari ini Sabtu tanggal 22 dan pas ngecek jam keberangkatan di KAI access tiketnya udh ada di menu riwayat.,NEGATIF
1682766794132713472,Sat Jul 22 14:57:22 +0000 2023,596184238,1682763677190205441,@DewiRarasati2 Setau saya tidak bisa kak yg praktis silakan kk pesan via aplikasi Access by KAI saja kak.,NEGATIF
