id_str,created_at,full_text,text_stemmed,label
1626095770050138112,Thu Feb 16 05:46:57 +0000 2023,Bagaimana cara mengubah nama lengkap di akun KaiAccess @KAI121 ?,bagaimana cara ubah nama lengkap akun,NEGATIF
1625867075037331456,Wed Feb 15 14:38:12 +0000 2023,@UNSfess_ Cek di KAIACCESS,cek,NETRAL
1621514683571392519,Fri Feb 03 14:23:21 +0000 2023,@KAI121 KAIpay saya di aplikasi KAIaccess kenapa minta diaktifkan lagi? padahal sudah beberapa kali beli tiket bayar pake KAIpay. Waktu saya coba aktifkan ada keterangan ada kesalahan bla bla bla.. Seandainya ada saldonya apakah ikut hilang? mohon penjelasannya.,kaipay aplikasi minta aktif padahal beberapa kali beli tiket bayar pake kaipay waktu coba aktif terang salah bla bla bla anda saldo ikut hilang jelas,NEGATIF
1681997632317820929,Thu Jul 20 12:01:00 +0000 2023,Hallo KAI access sedikit mau cerita. Semenjak pembelian tiket pindah ke kai access banyak sakit hatinya huhu Mulaii dari time out pembayaran padahal masi ada waktu 13 menit lagi pembayaran @KAI121 #keretaapilokal #KAI #kai121 #kaiaccess,hallo sedikit mau cerita semenjak beli tiket pindah banyak sakit hati huhu mulai time out bayar padahal mas waktu 13 menit bayar keretaapilokal kai121,NETRAL
1680955972213407744,Mon Jul 17 15:01:49 +0000 2023,Baru tau KAIaccess jadi access by KAI,baru tau jadi by,NETRAL
1680846798502662145,Mon Jul 17 07:48:00 +0000 2023,@__putriqushwa @KAI121 Ini aplikasi KAIAccess? Kok di saya belum ad update ya? Masih tampilan yg lama.,aplikasi kok ad update tampil yg lama,NEGATIF
1669338767617036291,Thu Jun 15 13:39:11 +0000 2023,@tirta_cipeng Ada railpoint kok mas di kaiaccess,railpoint kok mas,NETRAL
1669303099994025985,Thu Jun 15 11:17:27 +0000 2023,@ArifPetaniKopi @KAI121 @asmaraism Hny ada Tawangalun y mas. Iseng2 liat kaiaccess benar2 ga ada pilihan lain selain turun Bangil. Dari sini ke Mlg pilihan jam keberangkatannya ga ada yg cocok,hny tawangalun y mas iseng2 liat benar2 ga pilih turun bangil sini mlg pilih jam berangkat ga yg cocok,NEGATIF
1653721421309427714,Wed May 03 11:21:26 +0000 2023,@KAI121 min KAIaccess lg error ya? Saya lupa psw akunnya pas mau reset psw kok gagal terus ya Suruh coba lagi dan pas dicoba ttp gagal terus,lg error lupa psw akun pas mau reset psw kok gagal terus suruh coba pas coba ttp gagal terus,NEGATIF
1643299872324583424,Tue Apr 04 17:09:55 +0000 2023,@tanyakanrl aku biasanya pake KAIAccess,aku biasa pake,NETRAL
1638375995123318784,Wed Mar 22 03:04:11 +0000 2023,@elkyung Baik Kak. Pemesanan tiket KA Lokal dapat dilakukan melalui aplikasi #KAIAccess mulai H-7 sebelum keberangkatan ya. Silakan dapat melakukan pengecekan secara berkala pada KAI Access ya Kak. Terima kasih,baik kak mesan tiket ka lokal laku lalu aplikasi mulai h 7 berangkat sila laku kece kala kak,NEGATIF
1634951106790043648,Sun Mar 12 16:14:54 +0000 2023,Apa yang terjadi dengan KAI Access? Masih jauh dari kata memuaskan. 1. Opsi perubahan jadwal tidak bisa dilakukan (tidak ada notif). 2. Opsi pembatalan tidak bisa (notif pada gambar). *) Daftar penumpang dan akun sudah sesuai dan hanya ada satu nama saya. @KAI121 #kaiaccess https://t.co/2q9PPU5hpT,apa jadi jauh kata muas 1 opsi ubah jadwal laku notif 2 opsi batal notif gambar daftar tumpang akun sesuai satu nama,NEGATIF
1689934258130100225,Fri Aug 11 09:38:19 +0000 2023,Kai Access lagi gangguan ya? @KAI121,ganggu,NETRAL
1689931984628588545,Fri Aug 11 09:29:17 +0000 2023,halo ada yg bs pake app kai access,halo yg bs pake app,NETRAL
1689921732998774785,Fri Aug 11 08:48:33 +0000 2023,@rrwbbubie Selamat sore Kak. Dapat kami sampaikan untuk pemesanan tiket Commuter Line Merak rute Rangkasbitung-Krenceng dapat dilakukan di aplikasi Access by KAI ataupun KAI Access mulai H-7 sebelum keberangkatan ya. Terima kasih.,selamat sore kak sampai mesan tiket commuter line merak rute rangkasbitung krenceng laku aplikasi by atau mulai h 7 berangkat,NEGATIF
1689913685618409472,Fri Aug 11 08:16:34 +0000 2023,Fitur Anyar Aplikasi KAI Access yang Baru Ditingkatkan https://t.co/RVONpwPQuR https://t.co/gw1JV0WRIX,fitur anyar aplikasi baru tingkat,NEGATIF
1689909321906462721,Fri Aug 11 07:59:13 +0000 2023,@KAI121 Siang min ni KAI access ygvterbaru sdh saya update dan verifikasi awal via sms setelah saya melakukan transaksi pemilihan tiket kereta diharuskan upgrade mamber basic KAI point saat smua sdh diisi saat mau verifikasi sms kok gagal terus knp adakah solusinya,siang ni ygvterbaru sdh update verifikasi awal via sms laku transaksi pilih tiket harus upgrade mamber basic point smua sdh isi mau verifikasi sms kok gagal terus knp ada solusi,NETRAL
1689908104299999232,Fri Aug 11 07:54:23 +0000 2023,@KAI121 @j0hnncart KAI access yg terbaru sudah saya update tetapi pada saat upgrade data dan semua nya sdh benar verifikasi sms ke no hp selalu gagal... bgmn ini sedangkan saya buru² buat pembelian tiket KAI.. solusinya bgmn,yg baru update upgrade data semua nya sdh benar verifikasi sms no hp selalu gagal bgmn buru buat beli tiket solusi bgmn,NEGATIF
1689903228476137472,Fri Aug 11 07:35:01 +0000 2023, ada yang tau ga cara batalin tiket di kai access?? soalnya sender salah pilih asal stasiun udah klik pembatalan tiket tapi gabisa terus *btw sender pake ka lokal* https://t.co/p2EhmlyjAx,tau ga cara batalin tiket soal sender salah pilih asal stasiun udah klik batal tiket gabisa terus btw sender pake ka lokal,NEGATIF
1689896178966802432,Fri Aug 11 07:07:00 +0000 2023,@sbyfess aku pasar turi - pasar senen(jkt) 450 biyen onok seng ndisore iku tapi gatau nyobak coba sampean cek nang KAI Access,aku pasar turi pasar senen jkt 450 biyen onok seng ndisore iku gatau nyobak coba sampean cek nang,NETRAL
1689893523330654208,Fri Aug 11 06:56:27 +0000 2023,Resmi Grand Lounching Aplikasi Access by KAI Gantikan KAI Access Ini Keunggulannya! https://t.co/fgXF5V2NUd,resmi grand lounching aplikasi by ganti unggul,NETRAL
1689890118885384192,Fri Aug 11 06:42:55 +0000 2023,@KAI121 min tolong cek dan respon DM yah sejak app KAI Access berubah jadi Access by KAI kok error ,cek respon dm yah sejak app ubah jadi by kok error,NEGATIF
1689880395213631488,Fri Aug 11 06:04:17 +0000 2023,@wahyuriatri Pembatalan KA Lokal tidak bisa dilakukan di KAI Access kak harus ke loket stasiun.,batal ka lokal laku kak loket stasiun,NEGATIF
1689863981379551232,Fri Aug 11 04:59:03 +0000 2023,Jakarta https://t.co/wKgHpxyXfk PT Kereta Api Indonesia (Persero) menggelar grand launching aplikasi Access by KAI di The Westin Jakarta Kamis (10/8). https://t.co/snfnvo2R0L https://t.co/X2RvYo5yyU,jakarta pt api indonesia persero gelar grand launching aplikasi by the westin jakarta kamis 10 8,NETRAL
1689858219102130176,Fri Aug 11 04:36:10 +0000 2023,Saatnya download KAI access lagiiii!!!,saat download lagiiii,NETRAL
1689842019240493056,Fri Aug 11 03:31:47 +0000 2023,Min @KAI121 mau ubah jadwal tiket gimana ya? Saya coba di KAI Access ngefreeze terus applikasinya tiketnya muncul tapi gak bisa ditambahkan,mau ubah jadwal tiket gimana coba ngefreeze terus applikasinya tiket muncul gak tambah,NEGATIF
1689839828698099712,Fri Aug 11 03:23:05 +0000 2023,Beli Tiket LRT Jabodebek hingga Kereta Cepat Jakarta Bandung Bisa di Access by KAI https://t.co/Cmptvc37ae,beli tiket lrt jabodebek hingga cepat jakarta bandung by,POSITIF
1689837726051581952,Fri Aug 11 03:14:44 +0000 2023,@keretaapikita Min pas mau pesen tiket via Kai access disuruh update basic akun pas daftar update basic akun munculnya gini. https://t.co/vKsjYAV7nO,pas mau sen tiket via suruh update basic akun pas daftar update basic akun muncul gin,NETRAL
1689827768287285248,Fri Aug 11 02:35:10 +0000 2023,Perubahan KAI Access menjadi Access ini berawal dari masukan para pelanggan di Playstore App Store Contact Center CC121 survei kepuasan pelanggan serta konsultan KAI.,ubah jadi awal masuk langgan playstore app store contact center cc121 survei puas langgan konsultan,POSITIF
1689827766332686336,Fri Aug 11 02:35:09 +0000 2023,Aplikasi Access merupakan revamp atau peningkatan kinerja aplikasi pemesanan tiket KA yang sebelumnya bernama KAI Access .,aplikasi rupa revamp tingkat kerja aplikasi mesan tiket ka belum nama,NEGATIF
1689827763585466369,Fri Aug 11 02:35:08 +0000 2023,Upgrade Aplikasi KAI Lakukan Grand Launching Access #Railfriends PT Kereta Api Indonesia (Persero) menggelar grand launching aplikasi Access by KAI di The Westin Jakarta Kamis (10/8). https://t.co/gbcoXzgrE2,upgrade aplikasi laku grand launching railfriends pt api indonesia persero gelar grand launching aplikasi by the westin jakarta kamis 10 8,NETRAL
1689804349906792448,Fri Aug 11 01:02:06 +0000 2023,Selamat pagi Railmin @KAI121 Setelah update aplikasi Access by KAI ada kendala tidak bisa upgrade akun ke Basic sehingga tidak bisa memesan tiket sama sekali. Mohon bantuannya ,selamat pagi railmin update aplikasi by kendala upgrade akun basic mes tiket sama sekali bantu,NEGATIF
1689803231596257282,Fri Aug 11 00:57:40 +0000 2023,trus juga ngapa jadi mirip app traveloka sih padahal saya selalu pilih kai access karena simpel huhu @KAI121,trus ngapa jadi mirip app traveloka sih padahal selalu pilih simpel huhu,NETRAL
1689802427304947712,Fri Aug 11 00:54:28 +0000 2023,sebagai pengguna kai access saya sangat gasuka ama update yg terbaru jadi kai mobile app ribet kebanyakan menu @KAI121 https://t.co/JjnsMihxsN,guna sangat gasuka ama update yg baru jadi mobile app ribet banyak menu,NEGATIF
1689783566568468480,Thu Aug 10 23:39:31 +0000 2023,Min mau tanya ini beneran bisa beli tiket krl di kai access terbaru? @KAI121 @CommuterLine https://t.co/FmRgq0ZdrJ,mau tanya beneran beli tiket baru,NETRAL
1689582795059036163,Thu Aug 10 10:21:43 +0000 2023,@KAI121 halo min mohon bantuannya. Sy sudah pny akun kai access dr lama. Tp skrt ketika mau booking dsruh upgrade ke akun basic dg input ttl. Tp wkt diinput gagal dan ad alert idnum already exist . Penyelesaiannya gmn ya?,halo bantu sy pny akun dr lama tp skrt mau booking dsruh upgrade akun basic dg input ttl tp wkt diinput gagal ad alert idnum already exist selesai gmn,NETRAL
1689580363759382528,Thu Aug 10 10:12:04 +0000 2023,@KAI121 halo min. Min mau tanya saya mau pesan tiket lewat app kai access tapi harus upgrade ke basic member. Cuman kok pas saya mau upgrade dia gabisa ya karena keterangan idnum was exist. Itu kenapa ya min? Padahal saya cuman punya 1 akun. Makasih min,halo mau tanya mau pesan tiket lewat app upgrade basic member cuman kok pas mau upgrade gabisa terang idnum was exist padahal cuman punya 1 akun makasih,NEGATIF
1689574343117021186,Thu Aug 10 09:48:08 +0000 2023,Sebelumnya udah nemu @saweria KAI Access @KAI121 @rumahwebtweet sebagai penyedia layanan online yg #NerimaQRIS sebagai opsi pembayaran yang tersedia,belum udah nemu sedia layan online yg nerimaqris opsi bayar sedia,NEGATIF
1689540471775997952,Thu Aug 10 07:33:33 +0000 2023,ternyata selain twitter kai access juga ke update sendiri pla bring back kai access lebih gampang make nya https://t.co/uAjxxm1ErT,nyata twitter update sendiri pla bring back lebih gampang make nya,NETRAL
1689527986306023424,Thu Aug 10 06:43:56 +0000 2023,lebih suka KAI Mobile App atau KAI Access nih? https://t.co/nUlYA0aWRa,lebih suka mobile app nih,POSITIF
1689517544376553472,Thu Aug 10 06:02:26 +0000 2023,@tofujanai @yositaamyr Aplikasi KAI Access yg baru sedang masa peralihan data dari aplikasi lama ke yg baru kak. Jadi banyak yg error. Alternatif sementara kk bisa pesan tiket di aplikasi mitra KAI seperti Tiketcom Traveloka Pegipegi dll,aplikasi yg baru sedang masa alih data aplikasi lama yg baru kak jadi banyak yg error alternatif kk pesan tiket aplikasi mitra tiketcom traveloka pegipegi,NEGATIF
1689515772018819077,Thu Aug 10 05:55:24 +0000 2023,permisi admin saya kan beliin tiket kereta buat orang lain lewat KAI Access. nah mau ubah jadwal/batalin tiket kok gabisa ya? tulisannya kaya gitu. kenapa ya? mohon bantuannya karena urgent @KAI121 https://t.co/S5ALt9uPvK,permisi kan beliin tiket buat orang lewat nah mau ubah jadwal batalin tiket kok gabisa tulis kaya gitu bantu urgent,NEGATIF
1689508198099898368,Thu Aug 10 05:25:18 +0000 2023,@ItsKallll Selamat siang Kak. Dapat kami sampaikan untuk pemesanan Tiket perjalanna Commuter Line melalui Aplikasi KAI Access dapat dipesan pada H-7 ya. Silakan cek berkala sesuai rute perjalanan yang hendak Kakak lakukan. Terima kasih,selamat siang kak sampai mesan tiket perjalanna commuter line lalu aplikasi pes h 7 sila cek kala sesuai rute jalan hendak kakak laku,POSITIF
1689493580841381888,Thu Aug 10 04:27:13 +0000 2023,@KAI121 siang min kalau mau ganti no HP yang sudah terdaftar di KAI Access gmn iya?,siang kalau mau ganti no hp daftar gmn iya,NETRAL
1689473135031308288,Thu Aug 10 03:05:58 +0000 2023,min @KAI121 access by kai kenapa belum bisa update di android?,by update android,NEGATIF
1689251832751943680,Wed Aug 09 12:26:36 +0000 2023,@safirachmania @KAI121 hape ente ipon juga y? andro ne normal soale andro ne balik versi ke kai access,hape ente ipon y andro ne normal soale andro ne balik versi,NETRAL
1689243425315643392,Wed Aug 09 11:53:11 +0000 2023,@HafizJArsyad Selamat malam Kak. Untuk informasi pada aplikasi KAI Access silakan dapat Mention/DM @KAI121 ya kak tks,selamat malam kak informasi aplikasi sila mention dm kak tks,NETRAL
1689237254420713473,Wed Aug 09 11:28:40 +0000 2023,@KAI121 Min saya lupa password akun kai access dan saya juga lupa email mana yang saya daftarkan. Saat buat akun baru ID saya tidak bisa digunakan karena terdaftar di akun yang saya lupa password dan email itu. Bagaimana cara agar saya bisa login lagi? Gmn caranya? Terimakasih.,lupa password akun lupa email mana daftar buat akun baru id guna daftar akun lupa password email bagaimana cara login gmn cara,NEGATIF
1689222913050988544,Wed Aug 09 10:31:41 +0000 2023,Kai access aneh banget kalo dipencet login pake google langsung keluar aplikasi. Belom selesai update tapi udah dirilis,aneh banget kalo pencet login pake google langsung keluar aplikasi bom selesai update udah rilis,NEGATIF
1689214349020418048,Wed Aug 09 09:57:39 +0000 2023,@rechirich @KAI121 Selamat sore Kak. Dapat kami informasikan untuk tiket Commuter Line Merak saat ini masih tersedia. Alternatif silakan dapat menggunakan pemesanan tiket pada aplikasi KAI Access versi lama di Android terlebih dahulu ya Kak. Tks.,selamat sore kak informasi tiket commuter line merak sedia alternatif sila guna mesan tiket aplikasi versi lama android lebih kak tks,NETRAL
1689214157730820096,Wed Aug 09 09:56:53 +0000 2023,@TrimuliaWildan @KAI121 Selamat sore Kak. Dapat kami informasikan untuk tiket Commuter Line Merak saat ini masih tersedia. Alternatif silakan dapat menggunakan aplikasi KAI Access versi lama terlebih dahulu ya Kak. Tks.,selamat sore kak informasi tiket commuter line merak sedia alternatif sila guna aplikasi versi lama lebih kak tks,NETRAL
1689211935781421056,Wed Aug 09 09:48:04 +0000 2023,balikin aja kai access ke versi sebelumnya ribet bgt upgrade member aja gabisa kocak @KAI121,balikin aja versi belum ribet bgt upgrade member aja gabisa kocak,NEGATIF
1689204211626754048,Wed Aug 09 09:17:22 +0000 2023,kemarin udah happy udah ikhlas pas buka kai access mau beli tiket kereta mendadak sedih lagi manusia.,kemarin udah happy udah ikhlas pas buka mau beli tiket dadak sedih manusia,NETRAL
1689183747424608256,Wed Aug 09 07:56:03 +0000 2023,@halokika Selamat siang Kak. Dapat kami informasikan untuk kendala pada aplikasi KAI Access silakan dapat Mention/DM @KAI121 ya kak terima kasih.,selamat siang kak informasi kendala aplikasi sila mention dm kak,POSITIF
1689178521120436225,Wed Aug 09 07:35:17 +0000 2023,@KAI121 min bagaimana cara ganti no handphone di KAI access?,bagaimana cara ganti no handphone,NETRAL
1689170375308095488,Wed Aug 09 07:02:55 +0000 2023,Halo @KAI121 gak guna banget yak ngga direspons keluhan aplikasi KAI Access blank hitam ngga bisa dipake..ckckck,halo gak banget yak ngga respons keluh aplikasi blank hitam ngga dipake ckckck,NEGATIF
1689157005188247553,Wed Aug 09 06:09:47 +0000 2023,@convomfs @KAI121 Halo min saya mengalami idnum already exist di app KAI ACCESS saat mau pesan tiket jdi gagal. Solusinya gmna?,halo alami idnum already exist app mau pesan tiket jdi gagal solusi gmna,NETRAL
1689148618165702656,Wed Aug 09 05:36:28 +0000 2023,@KAI121 gimana yaa min solusinya. mau daftar akun basic aja susyah sekali. kembalikan kai access yg dulu ajaaaa aaaaa https://t.co/oQbSYUlAY5,gimana yaa solusi mau daftar akun basic aja susyah sekali kembali yg dulu ajaaaa aaaaa,NETRAL
1689142116273070080,Wed Aug 09 05:10:37 +0000 2023,@antakarina Selamat siang Kak. Dapat kami informasikan untuk kendala pada KAI Access silakan dapat Mention/DM @KAI121 ya kak terima kasih.,selamat siang kak informasi kendala sila mention dm kak,POSITIF
1689125014031990784,Wed Aug 09 04:02:40 +0000 2023,kai access ni bisa ga balik kaya dulu,ni ga balik kaya dulu,NETRAL
1689121578947428352,Wed Aug 09 03:49:01 +0000 2023,Aplikasi KAI Access yg belum berubah jd Accord is by KAI error nggak bisa dibuka blank hitam. Kacau nih @KAI121 @keretaapikita pelayanannya..padahal mau booking tiket segera..,aplikasi yg ubah jd accord is by error buka blank hitam kacau nih layan padahal mau booking tiket segera,NEGATIF
1689121145646440448,Wed Aug 09 03:47:18 +0000 2023,Halooo @KAI121 Access by kai kok gabisa dibuka ya? Solusinya dong min,halooo by kok gabisa buka solusi dong,NEGATIF
1689120167199121408,Wed Aug 09 03:43:24 +0000 2023,app KAI Access yang baru jadi gaada pilihan reduksi,app baru jadi gaada pilih reduksi,NETRAL
1689119856904503296,Wed Aug 09 03:42:10 +0000 2023,@CommuterLine @KAI121 itu udah lewat app kai access min tapi tetep gitu,udah lewat app tetep gitu,NETRAL
1689083067628138498,Wed Aug 09 01:15:59 +0000 2023,Aplikasi kai access ditarik dari appstore ya?,aplikasi tarik appstore,NETRAL
1689082786668589056,Wed Aug 09 01:14:52 +0000 2023,kembalikan aplikasi KAI Access yg dulu huhuhu apps yg sekarang aneh bgt dan malah rempongg????,kembali aplikasi yg dulu huhuhu apps yg sekarang aneh bgt malah rempongg,NEGATIF
1688884693591269376,Tue Aug 08 12:07:43 +0000 2023,@KAI121 min ini aplikasi KAI ACCESS abis di update kok ga bisa liat rute sih,aplikasi abis update kok ga liat rute sih,NEGATIF
1688856266029109248,Tue Aug 08 10:14:45 +0000 2023,@KAI121 kak saya kan mau merefund tiket orang tua saya di kai access dg akun saya diinfokan kalau harus ke stasiun utk pembatalan jika penumpang bukan pemilik akun. Apakah utk proses pembatalan harus di stasiun keberangkatan / bisa di stasiun tujuan ?,kak kan mau merefund tiket orang tua dg akun info kalau stasiun utk batal tumpang bukan milik akun utk proses batal stasiun berangkat stasiun tuju,NEGATIF
1688845281985785856,Tue Aug 08 09:31:07 +0000 2023,@KAI121 min tiket tarif khusus di app kai access buat mutiara selatan dr sgu-mn kok blm berubah ya?,tiket tarif khusus app buat mutiara selatan dr sgu mn kok blm ubah,NETRAL
1688840390554906624,Tue Aug 08 09:11:40 +0000 2023,@KAI121 admin aplikasi KAI access setelah update kok malah kacau? Udah log in mau pesen tiket harus daftar jadi member basic tapi giliran daftar member error krn ID KTP used. Balikin ke versi sebelumnya aja deh ,aplikasi update kok malah kacau udah log in mau sen tiket daftar jadi member basic gilir daftar member error krn id ktp used balikin versi belum aja deh,NEGATIF
1688786120417624064,Tue Aug 08 05:36:01 +0000 2023,@fallingtothemoo Selamat siang terkait kritik dan sarannya akan menjadi catatan bahan evaluasi kami kembali dalam memberikan pelayanan menjadi lebih baik lagi. Dapat kami sampaikan untuk petugas kami senantiasa telah aktif melakukan sosialisasi dalam penggunaan KAI Access untuk melakukan,selamat siang kait kritik saran jadi catat bahan evaluasi beri layan jadi lebih baik sampai tugas senantiasa aktif laku sosialisasi guna laku,POSITIF
1688759292470681600,Tue Aug 08 03:49:25 +0000 2023,yang tentunya akan memanjakan kalian semua Railfriends! Yuk update aplikasinya! Rasakan kemudahannya serta nikmati experience perjalanan yang baru yang lebih asyik dan seru karena #SelaluAdaJalan untuk segala yang kamu butuhkan dengan Access by KAI.,tentu manja kalian semua railfriends yuk update aplikasi rasa mudah nikmat experience jalan baru lebih asyik seru selaluadajalan segala kamu butuh by,POSITIF
1688759249734909952,Tue Aug 08 03:49:15 +0000 2023,Makin Mudah Bersama Access by KAI! Hai udah ada yang tau belum kalau KAI Access sekarang berubah nama? Kalian Penasaran? KAI Access sekarang berubah menjadi aplikasi Access by KAI! Ada berbagai macam fitur baru yang akan kalian rasakan di aplikasi ini,makin mudah sama by hai udah tau kalau sekarang ubah nama kalian penasaran sekarang ubah jadi aplikasi by bagai macam fitur baru kalian rasa aplikasi,NEGATIF
1688746529258176512,Tue Aug 08 02:58:42 +0000 2023,@me93939 Selamat pagi Kak. Dapat kami informasikan untuk jadwal KA Commuter Line Tumapel (375) tersebut sudah tidak tersedia ya. Informasi update jadwal perjalanan KA rute Surabaya Gubeng-Malang silakan dapat cek pada aplikasi KAI Access. Tks.,selamat pagi kak informasi jadwal ka commuter line tumapel 375 sebut sedia informasi update jadwal jalan ka rute surabaya gubeng malang sila cek aplikasi tks,NEGATIF
1688742495151382528,Tue Aug 08 02:42:40 +0000 2023,@tsurayamilla Aplikasi KAI Access yg baru sedang masa peralihan data dari aplikasi lama ke yg baru kak. Jadi banyak yg error. Alternatif sementara kk bisa pesan tiket di aplikasi mitra KAI (tiket com traveloka pegipegi dll),aplikasi yg baru sedang masa alih data aplikasi lama yg baru kak jadi banyak yg error alternatif kk pesan tiket aplikasi mitra tiket com traveloka pegipegi,NEGATIF
1688736329520357376,Tue Aug 08 02:18:10 +0000 2023,@AndraMinatozaki oke makasih kak info nya. kalo untuk yg eko premium kode di kai access nya apa ya?,oke makasih kak info nya kalo yg eko premium kode nya apa,POSITIF
1688724810564870144,Tue Aug 08 01:32:24 +0000 2023,developer my telkomsel sama kai access sama kah mirip bgt bulet2 wkwkwk,developer my telkomsel sama sama mirip bgt bulet2 wkwkwk,NETRAL
1688715508852690944,Tue Aug 08 00:55:26 +0000 2023,KAI access juga bagus sekarang,bagus sekarang,POSITIF
1688480367639199744,Mon Aug 07 09:21:04 +0000 2023,Kak mau nyobain Loopline Joglosemarketo YK - Solo via PWT/Semarang beli tiketnya yg mana ya kalo di KAI access ? @KAI121 @keretaapikita,kak mau nyobain loopline joglosemarketo yk solo via pwt semarang beli tiket yg mana kalo,NETRAL
1688468335527391232,Mon Aug 07 08:33:16 +0000 2023,Kai access sekarang warna putih ungu semenjak beberapa app kalo update suka tetiba ganti warna udah gak diurutin sesuai warna lagi. Capek ngelompokinnya. ,sekarang warna putih ungu semenjak beberapa app kalo update suka tetiba ganti warna udah gak diurutin sesuai warna capek ngelompokinnya,POSITIF
1688465794592886785,Mon Aug 07 08:23:10 +0000 2023,@arrraaaaaaa_ Oiya kak jika kk mendesak mau beli tiket beli saja dulu di tiketcom/ traveloka / pegipegi. Aplikasi KAI access yg baru sedang perbaikan karena masih banyak masalah,oiya kak kk desak mau beli tiket beli dulu tiketcom traveloka pegipegi aplikasi yg baru sedang baik banyak masalah,NEGATIF
1688464473340964864,Mon Aug 07 08:17:55 +0000 2023,@KAI121 OH YA! yang terpenting lagi adalah ini akun KAI Access saya belom bisa ini gmn sy pesen tiket buat balik jogja?! kuliah semakin mendekat,penting akun bom gmn sy sen tiket buat balik jogja kuliah makin dekat,NEGATIF
1688458620214898688,Mon Aug 07 07:54:39 +0000 2023,@tanyarlfes Kok kai access nya blm berubah,kok nya blm ubah,NETRAL
1688438055445958657,Mon Aug 07 06:32:56 +0000 2023,user interface KAI Access agak gimana gitu ya wkwkwk,user interface gimana gitu wkwkwk,NETRAL
1688408960452513793,Mon Aug 07 04:37:19 +0000 2023,Peresmian dilakukan oleh direksi KAI bersama pejabat kewilayahan masing-masing daerah. Masyarakat dapat membeli tiket KA-KA baru tersebut pada aplikasi KAI Access web https://t.co/xRVkxu3vJE atau chanel eksternal resmi yang bekerja sama dengan KAI.,resmi laku direksi sama jabat wilayah masing masing daerah masyarakat beli tiket ka ka baru sebut aplikasi web chanel eksternal resmi kerja sama,NETRAL
1688407228951482368,Mon Aug 07 04:30:27 +0000 2023,@Agniwlndr Selamat siang kak dapat diinformasikan kembali untuk aplikasi yang digunakan KRL Access atau KAI Access?,selamat siang kak informasi aplikasi guna,NETRAL
1688406017510662144,Mon Aug 07 04:25:38 +0000 2023,@tanyarlfes KAI access jg dah ganti logo kmrn,jg dah ganti logo kmrn,NETRAL
1688400966721396736,Mon Aug 07 04:05:34 +0000 2023,@alsyaaaaahhh Selamat siang kak dapat kami informasikan untuk kendala pada KAI Access silakan dapat mention/dm @KAI121 ya kak terima kasih.,selamat siang kak informasi kendala sila mention dm kak,POSITIF
1688399464355254272,Mon Aug 07 03:59:35 +0000 2023,Keren bgttt.. tadi boarding kereta ternyata udah g perlu pake ktp dll. Not even ngebuka kai access. Tinggal scan muka. Anjay...,keren bgttt tadi boarding nyata udah g perlu pake ktp not even ngebuka tinggal scan muka anjay,NETRAL
1688399186348412928,Mon Aug 07 03:58:29 +0000 2023,@latifsyarif Sama kak harga nya tetap 63rb Bisa di cek di aplikasi Access by KAI,sama kak harga nya tetap 63rb cek aplikasi by,NETRAL
1688393428516921344,Mon Aug 07 03:35:36 +0000 2023,buat app Access by KAI ini kalo donlot dari Play Store masih versi lama yang KAI Access.. kalo ini abis donlot di Play Store trus update di GetApps (play store nya xiaomi) langsung dapet versi paling baru,buat app by kalo donlot play store versi lama kalo abis donlot play store trus update getapps play store nya xiaomi langsung dapet versi paling baru,NETRAL
1688392898474364928,Mon Aug 07 03:33:30 +0000 2023,cara beli tiketnya mirip2 kyk di Gotransit atau C-Access tapi sayangnya di Access by KAI cuma bisa bayar pake KAI pay aja. yang heran kenapa bisa beda padahal beli tiket KA Lokal bisa pake QRIS/OVO. https://t.co/TRFUdPkM6Q,cara beli tiket mirip2 kyk gotransit c sayang by cuma bayar pake pay aja heran beda padahal beli tiket ka lokal pake qris ovo,NETRAL
1688388094108839936,Mon Aug 07 03:14:25 +0000 2023,markicob naik @CommuterLine beli tiketnya di Access by KAI yg baru https://t.co/yCi3s9sLXB,markicob naik beli tiket by yg baru,NETRAL
1688199574224322560,Sun Aug 06 14:45:18 +0000 2023,Upgrade kai access gimana sih kok ruwet anjir,upgrade gimana sih kok ruwet anjir,NETRAL
1688197603710910464,Sun Aug 06 14:37:28 +0000 2023,Gak banget ini UI kai access yg baru,gak banget ui yg baru,NETRAL
1688196617307144192,Sun Aug 06 14:33:33 +0000 2023,mungkin mikirnya dengan ganti UI app kai access jadi lebih aesthetic padahal realnya malah ribet BANGET dan jadi ga bisa cek jadwal krl dll. mending balik ke awal aja karna lebih simple dan ga ribet warna warni gajelas @KAI121 @CommuterLine,mungkin mikirnya ganti ui app jadi lebih aesthetic padahal real malah ribet banget jadi ga cek jadwal mending balik awal aja karna lebih simple ga ribet warna warni gajelas,NEGATIF
1688193336283365376,Sun Aug 06 14:20:31 +0000 2023,@KAI121 min di apk KAI Access kenapa saya tdk bisa pesan tiket ya? Harus daftar memer basic dulu sedangkan saat daftar member tdk bisa verifikasi sms nya. Mohon bantuannya,apk tdk pesan tiket daftar per basic dulu daftar member tdk verifikasi sms nya bantu,NEGATIF
