id_str,created_at,user_id_str,conversation_id_str,full_text,label,text_casefold,text_clean,tokens,tokens_stem,text_stemmed,emoji_drop_from_raw,emoji_map_from_raw,emoji_drop_from_stemmed,emoji_map_from_stemmed
1872294683386535981,Thu Dec 26 14:53:32 +0000 2024,93632223,1872251132061360421,@sbyfess coba pesen makanan via layanan railfood di aplikasi KAI access der. ntar makanannya dianter sama ybs. jgn ditunda2 soalnya sinyal suka susah,NEGATIF,@sbyfess coba pesen makanan via layanan railfood di aplikasi kai access der. ntar makanannya dianter sama ybs. jgn ditunda2 soalnya sinyal suka susah,coba pesen makanan via layanan railfood di aplikasi kai access der ntar makanannya dianter sama ybs jgn ditunda NUM soalnya sinyal suka susah,"['coba', 'pesen', 'makanan', 'via', 'layanan', 'railfood', 'di', 'aplikasi', 'kai', 'access', 'der', 'ntar', 'makanannya', 'dianter', 'sama', 'ybs', 'jgn', 'ditunda', 'NUM', 'soalnya', 'sinyal', 'suka', 'susah']","['coba', 'sen', 'makan', 'via', 'layan', 'railfood', 'di', 'aplikasi', 'kai', 'access', 'der', 'ntar', 'makan', 'anter', 'sama', 'ybs', 'jgn', 'tunda', 'num', 'soal', 'sinyal', 'suka', 'susah']",coba sen makan via layan railfood di aplikasi kai access der ntar makan anter sama ybs jgn tunda num soal sinyal suka susah,@sbyfess coba pesen makanan via layanan railfood di aplikasi KAI access der. ntar makanannya dianter sama ybs. jgn ditunda2 soalnya sinyal suka susah,@sbyfess coba pesen makanan via layanan railfood di aplikasi KAI access der. ntar makanannya dianter sama ybs. jgn ditunda2 soalnya sinyal suka susah,coba sen makan via layan railfood di aplikasi kai access der ntar makan anter sama ybs jgn tunda num soal sinyal suka susah,coba sen makan via layan railfood di aplikasi kai access der ntar makan anter sama ybs jgn tunda num soal sinyal suka susah
1872293555412336741,Thu Dec 26 14:49:03 +0000 2024,1148370476340674560,1872226822693482544,@vibesooul percayakan semua pada kai access,NETRAL,@vibesooul percayakan semua pada kai access,percayakan semua pada kai access,"['percayakan', 'semua', 'pada', 'kai', 'access']","['percaya', 'semua', 'pada', 'kai', 'access']",percaya semua pada kai access,@vibesooul percayakan semua pada kai access,@vibesooul percayakan semua pada kai access,percaya semua pada kai access,percaya semua pada kai access
1872286332271075821,Thu Dec 26 14:20:21 +0000 2024,135795460,1872286332271075821,PT KAI Daop 1 Jakarta luncurkan fitur e-Porter di aplikasi Access by KAI memudahkan penumpang pesan jasa porter secara online saat libur Natal dan Tahun Baru. https://t.co/IkzJ7JnKS3,POSITIF,pt kai daop 1 jakarta luncurkan fitur e-porter di aplikasi access by kai memudahkan penumpang pesan jasa porter secara online saat libur natal dan tahun baru. https://t.co/ikzj7jnks3,pt kai daop NUM jakarta luncurkan fitur e porter di aplikasi access by kai memudahkan penumpang pesan jasa porter secara online saat libur natal dan tahun baru,"['pt', 'kai', 'daop', 'NUM', 'jakarta', 'luncurkan', 'fitur', 'e', 'porter', 'di', 'aplikasi', 'access', 'by', 'kai', 'memudahkan', 'penumpang', 'pesan', 'jasa', 'porter', 'secara', 'online', 'saat', 'libur', 'natal', 'dan', 'tahun', 'baru']","['pt', 'kai', 'daop', 'num', 'jakarta', 'luncur', 'fitur', 'e', 'porter', 'di', 'aplikasi', 'access', 'by', 'kai', 'mudah', 'tumpang', 'pesan', 'jasa', 'porter', 'cara', 'online', 'saat', 'libur', 'natal', 'dan', 'tahun', 'baru']",pt kai daop num jakarta luncur fitur e porter di aplikasi access by kai mudah tumpang pesan jasa porter cara online saat libur natal dan tahun baru,PT KAI Daop 1 Jakarta luncurkan fitur e-Porter di aplikasi Access by KAI memudahkan penumpang pesan jasa porter secara online saat libur Natal dan Tahun Baru. https://t.co/IkzJ7JnKS3,PT KAI Daop 1 Jakarta luncurkan fitur e-Porter di aplikasi Access by KAI memudahkan penumpang pesan jasa porter secara online saat libur Natal dan Tahun Baru. https://t.co/IkzJ7JnKS3,pt kai daop num jakarta luncur fitur e porter di aplikasi access by kai mudah tumpang pesan jasa porter cara online saat libur natal dan tahun baru,pt kai daop num jakarta luncur fitur e porter di aplikasi access by kai mudah tumpang pesan jasa porter cara online saat libur natal dan tahun baru
1872245287030558943,Thu Dec 26 11:37:15 +0000 2024,621949807,1871942316543594947,@liaviany @humaniesproject Aku bangettt dan KAI access,NETRAL,@liaviany @humaniesproject aku bangettt dan kai access,aku banget dan kai access,"['aku', 'banget', 'dan', 'kai', 'access']","['aku', 'banget', 'dan', 'kai', 'access']",aku banget dan kai access,@liaviany @humaniesproject Aku bangettt dan KAI access,@liaviany @humaniesproject Aku bangettt dan KAI access,aku banget dan kai access,aku banget dan kai access
1872222804969664738,Thu Dec 26 10:07:55 +0000 2024,1094267285831700480,1872222804969664738,osce blm mulai tp tangan sudah bergerak membuka KAI access,NETRAL,osce blm mulai tp tangan sudah bergerak membuka kai access,osce blm mulai tp tangan sudah bergerak membuka kai access,"['osce', 'blm', 'mulai', 'tp', 'tangan', 'sudah', 'bergerak', 'membuka', 'kai', 'access']","['osce', 'blm', 'mulai', 'tp', 'tangan', 'sudah', 'gerak', 'buka', 'kai', 'access']",osce blm mulai tp tangan sudah gerak buka kai access,osce blm mulai tp tangan sudah bergerak membuka KAI access,osce blm mulai tp tangan sudah bergerak membuka KAI access,osce blm mulai tp tangan sudah gerak buka kai access,osce blm mulai tp tangan sudah gerak buka kai access
1872220406024896955,Thu Dec 26 09:58:23 +0000 2024,540594863,1872220406024896955,KAI Access sahabat dompet di liburan ini,NETRAL,kai access sahabat dompet di liburan ini,kai access sahabat dompet di liburan ini,"['kai', 'access', 'sahabat', 'dompet', 'di', 'liburan', 'ini']","['kai', 'access', 'sahabat', 'dompet', 'di', 'libur', 'ini']",kai access sahabat dompet di libur ini,KAI Access sahabat dompet di liburan ini,KAI Access sahabat dompet di liburan ini,kai access sahabat dompet di libur ini,kai access sahabat dompet di libur ini
1872208948943900980,Thu Dec 26 09:12:52 +0000 2024,341987176,1872203866961584610,@bowiedj @KAI121 Selamat sore Kak. Untuk pemesanan tiket KA Bandara CL Basoetta dapat melalui aplikasi Access by KAI menu Bandara atau melalui link https://t.co/AXE33UGMqR ya. Tks.,NETRAL,@bowiedj @kai121 selamat sore kak. untuk pemesanan tiket ka bandara cl basoetta dapat melalui aplikasi access by kai menu bandara atau melalui link https://t.co/axe33ugmqr ya. tks.,selamat sore kak untuk pemesanan tiket ka bandara cl basoetta dapat melalui aplikasi access by kai menu bandara atau melalui link ya tks,"['selamat', 'sore', 'kak', 'untuk', 'pemesanan', 'tiket', 'ka', 'bandara', 'cl', 'basoetta', 'dapat', 'melalui', 'aplikasi', 'access', 'by', 'kai', 'menu', 'bandara', 'atau', 'melalui', 'link', 'ya', 'tks']","['selamat', 'sore', 'kak', 'untuk', 'mesan', 'tiket', 'ka', 'bandara', 'cl', 'basoetta', 'dapat', 'lalu', 'aplikasi', 'access', 'by', 'kai', 'menu', 'bandara', 'atau', 'lalu', 'link', 'ya', 'tks']",selamat sore kak untuk mesan tiket ka bandara cl basoetta dapat lalu aplikasi access by kai menu bandara atau lalu link ya tks,@bowiedj @KAI121 Selamat sore Kak. Untuk pemesanan tiket KA Bandara CL Basoetta dapat melalui aplikasi Access by KAI menu Bandara atau melalui link https://t.co/AXE33UGMqR ya. Tks.,@bowiedj @KAI121 Selamat sore Kak. Untuk pemesanan tiket KA Bandara CL Basoetta dapat melalui aplikasi Access by KAI menu Bandara atau melalui link https://t.co/AXE33UGMqR ya. Tks.,selamat sore kak untuk mesan tiket ka bandara cl basoetta dapat lalu aplikasi access by kai menu bandara atau lalu link ya tks,selamat sore kak untuk mesan tiket ka bandara cl basoetta dapat lalu aplikasi access by kai menu bandara atau lalu link ya tks
1872201360068038676,Thu Dec 26 08:42:42 +0000 2024,2350537222,1872201360068038676,@KAI121 halo min saya mau pesan KA BIAS Madiun kok nggak bisa ya di apps KAI access? Saya udah coba hapus apps dan download lagi tetep nggak kedetect stasiunnya.,NETRAL,@kai121 halo min saya mau pesan ka bias madiun kok nggak bisa ya di apps kai access? saya udah coba hapus apps dan download lagi tetep nggak kedetect stasiunnya.,halo min saya mau pesan ka bias madiun kok nggak bisa ya di apps kai access saya udah coba hapus apps dan download lagi tetep nggak kedetect stasiunnya,"['halo', 'min', 'saya', 'mau', 'pesan', 'ka', 'bias', 'madiun', 'kok', 'nggak', 'bisa', 'ya', 'di', 'apps', 'kai', 'access', 'saya', 'udah', 'coba', 'hapus', 'apps', 'dan', 'download', 'lagi', 'tetep', 'nggak', 'kedetect', 'stasiunnya']","['halo', 'min', 'saya', 'mau', 'pesan', 'ka', 'bias', 'madiun', 'kok', 'nggak', 'bisa', 'ya', 'di', 'apps', 'kai', 'access', 'saya', 'udah', 'coba', 'hapus', 'apps', 'dan', 'download', 'lagi', 'tetep', 'nggak', 'kedetect', 'stasiun']",halo min saya mau pesan ka bias madiun kok nggak bisa ya di apps kai access saya udah coba hapus apps dan download lagi tetep nggak kedetect stasiun,@KAI121 halo min saya mau pesan KA BIAS Madiun kok nggak bisa ya di apps KAI access? Saya udah coba hapus apps dan download lagi tetep nggak kedetect stasiunnya.,@KAI121 halo min saya mau pesan KA BIAS Madiun kok nggak bisa ya di apps KAI access? Saya udah coba hapus apps dan download lagi tetep nggak kedetect stasiunnya.,halo min saya mau pesan ka bias madiun kok nggak bisa ya di apps kai access saya udah coba hapus apps dan download lagi tetep nggak kedetect stasiun,halo min saya mau pesan ka bias madiun kok nggak bisa ya di apps kai access saya udah coba hapus apps dan download lagi tetep nggak kedetect stasiun
1872199865759051942,Thu Dec 26 08:36:46 +0000 2024,1615626151631937536,1872069279396532656,@KAI121 Halo admin untuk KA menoreh itu jadwal di KAI access baru muncul h- berapa ya?? Yg lain h-45 udah muncul menoreh kok belum,NEGATIF,@kai121 halo admin untuk ka menoreh itu jadwal di kai access baru muncul h- berapa ya?? yg lain h-45 udah muncul menoreh kok belum,halo admin untuk ka menoreh itu jadwal di kai access baru muncul h berapa ya yg lain h NUM udah muncul menoreh kok belum,"['halo', 'admin', 'untuk', 'ka', 'menoreh', 'itu', 'jadwal', 'di', 'kai', 'access', 'baru', 'muncul', 'h', 'berapa', 'ya', 'yg', 'lain', 'h', 'NUM', 'udah', 'muncul', 'menoreh', 'kok', 'belum']","['halo', 'admin', 'untuk', 'ka', 'toreh', 'itu', 'jadwal', 'di', 'kai', 'access', 'baru', 'muncul', 'h', 'berapa', 'ya', 'yg', 'lain', 'h', 'num', 'udah', 'muncul', 'toreh', 'kok', 'belum']",halo admin untuk ka toreh itu jadwal di kai access baru muncul h berapa ya yg lain h num udah muncul toreh kok belum,@KAI121 Halo admin untuk KA menoreh itu jadwal di KAI access baru muncul h- berapa ya?? Yg lain h-45 udah muncul menoreh kok belum,@KAI121 Halo admin untuk KA menoreh itu jadwal di KAI access baru muncul h- berapa ya?? Yg lain h-45 udah muncul menoreh kok belum,halo admin untuk ka toreh itu jadwal di kai access baru muncul h berapa ya yg lain h num udah muncul toreh kok belum,halo admin untuk ka toreh itu jadwal di kai access baru muncul h berapa ya yg lain h num udah muncul toreh kok belum
1872178660746400100,Thu Dec 26 07:12:30 +0000 2024,1946750581,1872178660746400100,@KAI121 halo min kok saya mau cancel tiket di app KAI access gabisa2 ya pas step verifikasi nomor rekening/ewallet?,NEGATIF,@kai121 halo min kok saya mau cancel tiket di app kai access gabisa2 ya pas step verifikasi nomor rekening/ewallet?,halo min kok saya mau cancel tiket di app kai access gabisa NUM ya pas step verifikasi nomor rekening ewallet,"['halo', 'min', 'kok', 'saya', 'mau', 'cancel', 'tiket', 'di', 'app', 'kai', 'access', 'gabisa', 'NUM', 'ya', 'pas', 'step', 'verifikasi', 'nomor', 'rekening', 'ewallet']","['halo', 'min', 'kok', 'saya', 'mau', 'cancel', 'tiket', 'di', 'app', 'kai', 'access', 'gabisa', 'num', 'ya', 'pas', 'step', 'verifikasi', 'nomor', 'rekening', 'ewallet']",halo min kok saya mau cancel tiket di app kai access gabisa num ya pas step verifikasi nomor rekening ewallet,@KAI121 halo min kok saya mau cancel tiket di app KAI access gabisa2 ya pas step verifikasi nomor rekening/ewallet?,@KAI121 halo min kok saya mau cancel tiket di app KAI access gabisa2 ya pas step verifikasi nomor rekening/ewallet?,halo min kok saya mau cancel tiket di app kai access gabisa num ya pas step verifikasi nomor rekening ewallet,halo min kok saya mau cancel tiket di app kai access gabisa num ya pas step verifikasi nomor rekening ewallet
1872130125363626137,Thu Dec 26 03:59:39 +0000 2024,341987176,1872127371777900827,@keregaming Selamat siang Kak. Untuk pemesanan tiket Commuter Line Prameks pada menu KA Lokal di aplikasi Access by KAI maksimal 10 orang pada 1 akun. Untuk kami lakukan pengecekan terkait kendalanya dapat diinformasikan kembali detailnya dan apabila terdapat capture kendalanya silakan,NETRAL,@keregaming selamat siang kak. untuk pemesanan tiket commuter line prameks pada menu ka lokal di aplikasi access by kai maksimal 10 orang pada 1 akun. untuk kami lakukan pengecekan terkait kendalanya dapat diinformasikan kembali detailnya dan apabila terdapat capture kendalanya silakan,selamat siang kak untuk pemesanan tiket commuter line prameks pada menu ka lokal di aplikasi access by kai maksimal NUM orang pada NUM akun untuk kami lakukan pengecekan terkait kendalanya dapat diinformasikan kembali detailnya dan apabila terdapat capture kendalanya silakan,"['selamat', 'siang', 'kak', 'untuk', 'pemesanan', 'tiket', 'commuter', 'line', 'prameks', 'pada', 'menu', 'ka', 'lokal', 'di', 'aplikasi', 'access', 'by', 'kai', 'maksimal', 'NUM', 'orang', 'pada', 'NUM', 'akun', 'untuk', 'kami', 'lakukan', 'pengecekan', 'terkait', 'kendalanya', 'dapat', 'diinformasikan', 'kembali', 'detailnya', 'dan', 'apabila', 'terdapat', 'capture', 'kendalanya', 'silakan']","['selamat', 'siang', 'kak', 'untuk', 'mesan', 'tiket', 'commuter', 'line', 'prameks', 'pada', 'menu', 'ka', 'lokal', 'di', 'aplikasi', 'access', 'by', 'kai', 'maksimal', 'num', 'orang', 'pada', 'num', 'akun', 'untuk', 'kami', 'laku', 'kece', 'kait', 'kendala', 'dapat', 'informasi', 'kembali', 'detail', 'dan', 'apabila', 'dapat', 'capture', 'kendala', 'sila']",selamat siang kak untuk mesan tiket commuter line prameks pada menu ka lokal di aplikasi access by kai maksimal num orang pada num akun untuk kami laku kece kait kendala dapat informasi kembali detail dan apabila dapat capture kendala sila,@keregaming Selamat siang Kak. Untuk pemesanan tiket Commuter Line Prameks pada menu KA Lokal di aplikasi Access by KAI maksimal 10 orang pada 1 akun. Untuk kami lakukan pengecekan terkait kendalanya dapat diinformasikan kembali detailnya dan apabila terdapat capture kendalanya silakan,@keregaming Selamat siang Kak. Untuk pemesanan tiket Commuter Line Prameks pada menu KA Lokal di aplikasi Access by KAI maksimal 10 orang pada 1 akun. Untuk kami lakukan pengecekan terkait kendalanya dapat diinformasikan kembali detailnya dan apabila terdapat capture kendalanya silakan,selamat siang kak untuk mesan tiket commuter line prameks pada menu ka lokal di aplikasi access by kai maksimal num orang pada num akun untuk kami laku kece kait kendala dapat informasi kembali detail dan apabila dapat capture kendala sila,selamat siang kak untuk mesan tiket commuter line prameks pada menu ka lokal di aplikasi access by kai maksimal num orang pada num akun untuk kami laku kece kait kendala dapat informasi kembali detail dan apabila dapat capture kendala sila
1872127371777900827,Thu Dec 26 03:48:42 +0000 2024,808625844839026689,1872127371777900827,@CommuterLine halo min Mau tanya kalo beli tiket Prameks via KAI Access app maksimal bisa untuk berapa orang? Saya mau beli untuk lebih dari satu orang kok nggak bisa?,NETRAL,@commuterline halo min mau tanya kalo beli tiket prameks via kai access app maksimal bisa untuk berapa orang? saya mau beli untuk lebih dari satu orang kok nggak bisa?,halo min mau tanya kalo beli tiket prameks via kai access app maksimal bisa untuk berapa orang saya mau beli untuk lebih dari satu orang kok nggak bisa,"['halo', 'min', 'mau', 'tanya', 'kalo', 'beli', 'tiket', 'prameks', 'via', 'kai', 'access', 'app', 'maksimal', 'bisa', 'untuk', 'berapa', 'orang', 'saya', 'mau', 'beli', 'untuk', 'lebih', 'dari', 'satu', 'orang', 'kok', 'nggak', 'bisa']","['halo', 'min', 'mau', 'tanya', 'kalo', 'beli', 'tiket', 'prameks', 'via', 'kai', 'access', 'app', 'maksimal', 'bisa', 'untuk', 'berapa', 'orang', 'saya', 'mau', 'beli', 'untuk', 'lebih', 'dari', 'satu', 'orang', 'kok', 'nggak', 'bisa']",halo min mau tanya kalo beli tiket prameks via kai access app maksimal bisa untuk berapa orang saya mau beli untuk lebih dari satu orang kok nggak bisa,@CommuterLine halo min Mau tanya kalo beli tiket Prameks via KAI Access app maksimal bisa untuk berapa orang? Saya mau beli untuk lebih dari satu orang kok nggak bisa?,@CommuterLine halo min Mau tanya kalo beli tiket Prameks via KAI Access app maksimal bisa untuk berapa orang? Saya mau beli untuk lebih dari satu orang kok nggak bisa?,halo min mau tanya kalo beli tiket prameks via kai access app maksimal bisa untuk berapa orang saya mau beli untuk lebih dari satu orang kok nggak bisa,halo min mau tanya kalo beli tiket prameks via kai access app maksimal bisa untuk berapa orang saya mau beli untuk lebih dari satu orang kok nggak bisa
1872114933586104347,Thu Dec 26 02:59:17 +0000 2024,1436481868614995970,1872114933586104347,@KAI121 min tiket kereta lokal tgl 2 januari kok di kai access belum tersedia? kira kira kpn dibuka,NEGATIF,@kai121 min tiket kereta lokal tgl 2 januari kok di kai access belum tersedia? kira kira kpn dibuka,min tiket kereta lokal tgl NUM januari kok di kai access belum tersedia kira kira kpn dibuka,"['min', 'tiket', 'kereta', 'lokal', 'tgl', 'NUM', 'januari', 'kok', 'di', 'kai', 'access', 'belum', 'tersedia', 'kira', 'kira', 'kpn', 'dibuka']","['min', 'tiket', 'kereta', 'lokal', 'tgl', 'num', 'januari', 'kok', 'di', 'kai', 'access', 'belum', 'sedia', 'kira', 'kira', 'kpn', 'buka']",min tiket kereta lokal tgl num januari kok di kai access belum sedia kira kira kpn buka,@KAI121 min tiket kereta lokal tgl 2 januari kok di kai access belum tersedia? kira kira kpn dibuka,@KAI121 min tiket kereta lokal tgl 2 januari kok di kai access belum tersedia? kira kira kpn dibuka,min tiket kereta lokal tgl num januari kok di kai access belum sedia kira kira kpn buka,min tiket kereta lokal tgl num januari kok di kai access belum sedia kira kira kpn buka
1872113161312276880,Thu Dec 26 02:52:14 +0000 2024,341987176,1872043876351107418,@Lynnstories Selamat pagi Kak silakan cek secara berkala pada aplikasi Access by KAI terkait ketersedia tiket Commuter Line Supas tks.,NETRAL,@lynnstories selamat pagi kak silakan cek secara berkala pada aplikasi access by kai terkait ketersedia tiket commuter line supas tks.,selamat pagi kak silakan cek secara berkala pada aplikasi access by kai terkait ketersedia tiket commuter line supas tks,"['selamat', 'pagi', 'kak', 'silakan', 'cek', 'secara', 'berkala', 'pada', 'aplikasi', 'access', 'by', 'kai', 'terkait', 'ketersedia', 'tiket', 'commuter', 'line', 'supas', 'tks']","['selamat', 'pagi', 'kak', 'sila', 'cek', 'cara', 'kala', 'pada', 'aplikasi', 'access', 'by', 'kai', 'kait', 'sedia', 'tiket', 'commuter', 'line', 'supas', 'tks']",selamat pagi kak sila cek cara kala pada aplikasi access by kai kait sedia tiket commuter line supas tks,@Lynnstories Selamat pagi Kak silakan cek secara berkala pada aplikasi Access by KAI terkait ketersedia tiket Commuter Line Supas tks.,@Lynnstories Selamat pagi Kak silakan cek secara berkala pada aplikasi Access by KAI terkait ketersedia tiket Commuter Line Supas tks.,selamat pagi kak sila cek cara kala pada aplikasi access by kai kait sedia tiket commuter line supas tks,selamat pagi kak sila cek cara kala pada aplikasi access by kai kait sedia tiket commuter line supas tks
1872102682154111401,Thu Dec 26 02:10:36 +0000 2024,1231625199050584065,1872102682154111401,@KAI121 halo min cara batalin tiket via KAI access yang penumpangnya ga ada nama pemesan gimana ya? Saya bingung babget sedangkan ke loket jauh dari lokasi,NEGATIF,@kai121 halo min cara batalin tiket via kai access yang penumpangnya ga ada nama pemesan gimana ya? saya bingung babget sedangkan ke loket jauh dari lokasi,halo min cara batalin tiket via kai access yang penumpangnya ga ada nama pemesan gimana ya saya bingung babget sedangkan ke loket jauh dari lokasi,"['halo', 'min', 'cara', 'batalin', 'tiket', 'via', 'kai', 'access', 'yang', 'penumpangnya', 'ga', 'ada', 'nama', 'pemesan', 'gimana', 'ya', 'saya', 'bingung', 'babget', 'sedangkan', 'ke', 'loket', 'jauh', 'dari', 'lokasi']","['halo', 'min', 'cara', 'batalin', 'tiket', 'via', 'kai', 'access', 'yang', 'tumpang', 'ga', 'ada', 'nama', 'mes', 'gimana', 'ya', 'saya', 'bingung', 'babget', 'sedang', 'ke', 'loket', 'jauh', 'dari', 'lokasi']",halo min cara batalin tiket via kai access yang tumpang ga ada nama mes gimana ya saya bingung babget sedang ke loket jauh dari lokasi,@KAI121 halo min cara batalin tiket via KAI access yang penumpangnya ga ada nama pemesan gimana ya? Saya bingung babget sedangkan ke loket jauh dari lokasi,@KAI121 halo min cara batalin tiket via KAI access yang penumpangnya ga ada nama pemesan gimana ya? Saya bingung babget sedangkan ke loket jauh dari lokasi,halo min cara batalin tiket via kai access yang tumpang ga ada nama mes gimana ya saya bingung babget sedang ke loket jauh dari lokasi,halo min cara batalin tiket via kai access yang tumpang ga ada nama mes gimana ya saya bingung babget sedang ke loket jauh dari lokasi
1872097060457161039,Thu Dec 26 01:48:15 +0000 2024,341987176,1872075535486169092,@farahdlpuspa Baik kak dapat kami informasikan Commuter Line Kemayoran - Cikarang via Pasar Senen keberangkatan terakhir tersedia pukul 22:46 WIB. Informasi lengkap jadwal perjalanan Commuter Line dapat dilihat pada Aplikasi C-Access Access by KAI dan melalui link: https://t.co/ObXf8rwDeU,NEGATIF,@farahdlpuspa baik kak dapat kami informasikan commuter line kemayoran - cikarang via pasar senen keberangkatan terakhir tersedia pukul 22:46 wib. informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c-access access by kai dan melalui link: https://t.co/obxf8rwdeu,baik kak dapat kami informasikan commuter line kemayoran cikarang via pasar senen keberangkatan terakhir tersedia pukul NUM NUM wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link,"['baik', 'kak', 'dapat', 'kami', 'informasikan', 'commuter', 'line', 'kemayoran', 'cikarang', 'via', 'pasar', 'senen', 'keberangkatan', 'terakhir', 'tersedia', 'pukul', 'NUM', 'NUM', 'wib', 'informasi', 'lengkap', 'jadwal', 'perjalanan', 'commuter', 'line', 'dapat', 'dilihat', 'pada', 'aplikasi', 'c', 'access', 'access', 'by', 'kai', 'dan', 'melalui', 'link']","['baik', 'kak', 'dapat', 'kami', 'informasi', 'commuter', 'line', 'mayor', 'cikarang', 'via', 'pasar', 'senen', 'berangkat', 'akhir', 'sedia', 'pukul', 'num', 'num', 'wib', 'informasi', 'lengkap', 'jadwal', 'jalan', 'commuter', 'line', 'dapat', 'lihat', 'pada', 'aplikasi', 'c', 'access', 'access', 'by', 'kai', 'dan', 'lalu', 'link']",baik kak dapat kami informasi commuter line mayor cikarang via pasar senen berangkat akhir sedia pukul num num wib informasi lengkap jadwal jalan commuter line dapat lihat pada aplikasi c access access by kai dan lalu link,@farahdlpuspa Baik kak dapat kami informasikan Commuter Line Kemayoran - Cikarang via Pasar Senen keberangkatan terakhir tersedia pukul 22:46 WIB. Informasi lengkap jadwal perjalanan Commuter Line dapat dilihat pada Aplikasi C-Access Access by KAI dan melalui link: https://t.co/ObXf8rwDeU,@farahdlpuspa Baik kak dapat kami informasikan Commuter Line Kemayoran - Cikarang via Pasar Senen keberangkatan terakhir tersedia pukul 22:46 WIB. Informasi lengkap jadwal perjalanan Commuter Line dapat dilihat pada Aplikasi C-Access Access by KAI dan melalui link: https://t.co/ObXf8rwDeU,baik kak dapat kami informasi commuter line mayor cikarang via pasar senen berangkat akhir sedia pukul num num wib informasi lengkap jadwal jalan commuter line dapat lihat pada aplikasi c access access by kai dan lalu link,baik kak dapat kami informasi commuter line mayor cikarang via pasar senen berangkat akhir sedia pukul num num wib informasi lengkap jadwal jalan commuter line dapat lihat pada aplikasi c access access by kai dan lalu link
1872089572068495429,Thu Dec 26 01:18:30 +0000 2024,861456638091313152,1871913757867401594,@BuAgus17 @burburayamm @txttransportasi Bisa cek di aplikasi KAI access pas pemesanan tiket kan keliatan seat yg masub kosong mana aja kalo ga ya duduk2 di restorasi atau pas ada petugas masuk ke WC,NETRAL,@buagus17 @burburayamm @txttransportasi bisa cek di aplikasi kai access pas pemesanan tiket kan keliatan seat yg masub kosong mana aja kalo ga ya duduk2 di restorasi atau pas ada petugas masuk ke wc,bisa cek di aplikasi kai access pas pemesanan tiket kan keliatan seat yg masub kosong mana aja kalo ga ya duduk NUM di restorasi atau pas ada petugas masuk ke wc,"['bisa', 'cek', 'di', 'aplikasi', 'kai', 'access', 'pas', 'pemesanan', 'tiket', 'kan', 'keliatan', 'seat', 'yg', 'masub', 'kosong', 'mana', 'aja', 'kalo', 'ga', 'ya', 'duduk', 'NUM', 'di', 'restorasi', 'atau', 'pas', 'ada', 'petugas', 'masuk', 'ke', 'wc']","['bisa', 'cek', 'di', 'aplikasi', 'kai', 'access', 'pas', 'mesan', 'tiket', 'kan', 'liat', 'seat', 'yg', 'masub', 'kosong', 'mana', 'aja', 'kalo', 'ga', 'ya', 'duduk', 'num', 'di', 'restorasi', 'atau', 'pas', 'ada', 'tugas', 'masuk', 'ke', 'wc']",bisa cek di aplikasi kai access pas mesan tiket kan liat seat yg masub kosong mana aja kalo ga ya duduk num di restorasi atau pas ada tugas masuk ke wc,@BuAgus17 @burburayamm @txttransportasi Bisa cek di aplikasi KAI access pas pemesanan tiket kan keliatan seat yg masub kosong mana aja kalo ga ya duduk2 di restorasi atau pas ada petugas masuk ke WC,@BuAgus17 @burburayamm @txttransportasi Bisa cek di aplikasi KAI access pas pemesanan tiket kan keliatan seat yg masub kosong mana aja kalo ga ya duduk2 di restorasi atau pas ada petugas masuk ke WC,bisa cek di aplikasi kai access pas mesan tiket kan liat seat yg masub kosong mana aja kalo ga ya duduk num di restorasi atau pas ada tugas masuk ke wc,bisa cek di aplikasi kai access pas mesan tiket kan liat seat yg masub kosong mana aja kalo ga ya duduk num di restorasi atau pas ada tugas masuk ke wc
