id_str,created_at,user_id_str,conversation_id_str,full_text,label,text_casefold,text_clean,tokens,tokens_nostop,tokens_stem,text_stemmed,emoji_drop_from_raw,emoji_map_from_raw,emoji_drop_from_stemmed,emoji_map_from_stemmed
1779525020982911318,Sun Apr 14 15:00:01 +0000 2024,1297198700431728645,1779525020982911318,Halo min @RMU_ID knp susah sekali order rail food via KAI access something went wrong terus notifnya order via web juga gabisa,NEGATIF,halo min @rmu_id knp susah sekali order rail food via kai access something went wrong terus notifnya order via web juga gabisa,halo min knp susah sekali order rail food via kai access something went wrong terus notifnya order via web juga gabisa,"['halo', 'min', 'knp', 'susah', 'sekali', 'order', 'rail', 'food', 'via', 'kai', 'access', 'something', 'went', 'wrong', 'terus', 'notifnya', 'order', 'via', 'web', 'juga', 'gabisa']","['halo', 'knp', 'susah', 'sekali', 'order', 'rail', 'food', 'via', 'something', 'went', 'wrong', 'terus', 'notifnya', 'order', 'via', 'web', 'gabisa']","['halo', 'knp', 'susah', 'sekali', 'order', 'rail', 'food', 'via', 'something', 'went', 'wrong', 'terus', 'notifnya', 'order', 'via', 'web', 'gabisa']",halo knp susah sekali order rail food via something went wrong terus notifnya order via web gabisa,Halo min @RMU_ID knp susah sekali order rail food via KAI access something went wrong terus notifnya order via web juga gabisa,Halo min @RMU_ID knp susah sekali order rail food via KAI access something went wrong terus notifnya order via web juga gabisa,halo knp susah sekali order rail food via something went wrong terus notifnya order via web gabisa,halo knp susah sekali order rail food via something went wrong terus notifnya order via web gabisa
1779521738398937154,Sun Apr 14 14:46:59 +0000 2024,341987176,1779512929869865095,@Sofarsofan Untuk pengecekan tarif perjalanan jadwal dan pemesanan tiket KA Bandara/Commuter Line Basoetta silakan dapat diakses melalui link https://t.co/AnoZLk8QHb dan aplikasi Access By KAI pada menu Kereta Bandara ya. Terima kasih.,POSITIF,@sofarsofan untuk pengecekan tarif perjalanan jadwal dan pemesanan tiket ka bandara/commuter line basoetta silakan dapat diakses melalui link https://t.co/anozlk8qhb dan aplikasi access by kai pada menu kereta bandara ya. terima kasih.,untuk pengecekan tarif perjalanan jadwal dan pemesanan tiket ka bandara commuter line basoetta silakan dapat diakses melalui link dan aplikasi access by kai pada menu kereta bandara ya terima kasih,"['untuk', 'pengecekan', 'tarif', 'perjalanan', 'jadwal', 'dan', 'pemesanan', 'tiket', 'ka', 'bandara', 'commuter', 'line', 'basoetta', 'silakan', 'dapat', 'diakses', 'melalui', 'link', 'dan', 'aplikasi', 'access', 'by', 'kai', 'pada', 'menu', 'kereta', 'bandara', 'ya', 'terima', 'kasih']","['pengecekan', 'tarif', 'perjalanan', 'jadwal', 'pemesanan', 'tiket', 'ka', 'bandara', 'commuter', 'line', 'basoetta', 'silakan', 'diakses', 'melalui', 'link', 'aplikasi', 'by', 'menu', 'bandara']","['kece', 'tarif', 'jalan', 'jadwal', 'mesan', 'tiket', 'ka', 'bandara', 'commuter', 'line', 'basoetta', 'sila', 'akses', 'lalu', 'link', 'aplikasi', 'by', 'menu', 'bandara']",kece tarif jalan jadwal mesan tiket ka bandara commuter line basoetta sila akses lalu link aplikasi by menu bandara,@Sofarsofan Untuk pengecekan tarif perjalanan jadwal dan pemesanan tiket KA Bandara/Commuter Line Basoetta silakan dapat diakses melalui link https://t.co/AnoZLk8QHb dan aplikasi Access By KAI pada menu Kereta Bandara ya. Terima kasih.,@Sofarsofan Untuk pengecekan tarif perjalanan jadwal dan pemesanan tiket KA Bandara/Commuter Line Basoetta silakan dapat diakses melalui link https://t.co/AnoZLk8QHb dan aplikasi Access By KAI pada menu Kereta Bandara ya. Terima kasih.,kece tarif jalan jadwal mesan tiket ka bandara commuter line basoetta sila akses lalu link aplikasi by menu bandara,kece tarif jalan jadwal mesan tiket ka bandara commuter line basoetta sila akses lalu link aplikasi by menu bandara
1779516988114821405,Sun Apr 14 14:28:06 +0000 2024,742245541581455361,1779516988114821405,Adulah w ini rajin cek kai access nyari tiket kereta dari madiun buat besok suang kok ga ada ga ada ,NETRAL,adulah w ini rajin cek kai access nyari tiket kereta dari madiun buat besok suang kok ga ada ga ada ,adulah w ini rajin cek kai access nyari tiket kereta dari madiun buat besok suang kok ga ada ga ada,"['adulah', 'w', 'ini', 'rajin', 'cek', 'kai', 'access', 'nyari', 'tiket', 'kereta', 'dari', 'madiun', 'buat', 'besok', 'suang', 'kok', 'ga', 'ada', 'ga', 'ada']","['adulah', 'w', 'rajin', 'cek', 'nyari', 'tiket', 'madiun', 'buat', 'besok', 'suang', 'kok', 'ga', 'ga']","['adu', 'w', 'rajin', 'cek', 'nyari', 'tiket', 'madiun', 'buat', 'besok', 'suang', 'kok', 'ga', 'ga']",adu w rajin cek nyari tiket madiun buat besok suang kok ga ga,Adulah w ini rajin cek kai access nyari tiket kereta dari madiun buat besok suang kok ga ada ga ada ,Adulah w ini rajin cek kai access nyari tiket kereta dari madiun buat besok suang kok ga ada ga ada ,adu w rajin cek nyari tiket madiun buat besok suang kok ga ga,adu w rajin cek nyari tiket madiun buat besok suang kok ga ga
1779459070078185511,Sun Apr 14 10:37:57 +0000 2024,1393015763619893250,1779459070078185511,KAI ACCESS ada tiket tapi pas dipesen no seat available tuh gimana,NETRAL,kai access ada tiket tapi pas dipesen no seat available tuh gimana,kai access ada tiket tapi pas dipesen no seat available tuh gimana,"['kai', 'access', 'ada', 'tiket', 'tapi', 'pas', 'dipesen', 'no', 'seat', 'available', 'tuh', 'gimana']","['tiket', 'pas', 'dipesen', 'no', 'seat', 'available', 'tuh', 'gimana']","['tiket', 'pas', 'sen', 'no', 'seat', 'available', 'tuh', 'gimana']",tiket pas sen no seat available tuh gimana,KAI ACCESS ada tiket tapi pas dipesen no seat available tuh gimana,KAI ACCESS ada tiket tapi pas dipesen no seat available tuh gimana,tiket pas sen no seat available tuh gimana,tiket pas sen no seat available tuh gimana
1779455094200971767,Sun Apr 14 10:22:09 +0000 2024,1211940102194073600,1779454784459997272,@ssefnum langsung cek di app kai access aja nder?,NETRAL,@ssefnum langsung cek di app kai access aja nder?,langsung cek di app kai access aja nder,"['langsung', 'cek', 'di', 'app', 'kai', 'access', 'aja', 'nder']","['langsung', 'cek', 'app', 'aja', 'nder']","['langsung', 'cek', 'app', 'aja', 'nder']",langsung cek app aja nder,@ssefnum langsung cek di app kai access aja nder?,@ssefnum langsung cek di app kai access aja nder?,langsung cek app aja nder,langsung cek app aja nder
1779451810392256569,Sun Apr 14 10:09:06 +0000 2024,1630013657882165248,1779451810392256569,trauma dikit liat tiket kai access,NETRAL,trauma dikit liat tiket kai access,trauma dikit liat tiket kai access,"['trauma', 'dikit', 'liat', 'tiket', 'kai', 'access']","['trauma', 'dikit', 'liat', 'tiket']","['trauma', 'dikit', 'liat', 'tiket']",trauma dikit liat tiket,trauma dikit liat tiket kai access,trauma dikit liat tiket kai access,trauma dikit liat tiket,trauma dikit liat tiket
1779451685125124315,Sun Apr 14 10:08:37 +0000 2024,1352215004875878400,1779451685125124315,Alhamdulillah dari kmrn mantengin kai access akhirnya ini dapat tiket juga ,NETRAL,alhamdulillah dari kmrn mantengin kai access akhirnya ini dapat tiket juga ,alhamdulillah dari kmrn mantengin kai access akhirnya ini dapat tiket juga,"['alhamdulillah', 'dari', 'kmrn', 'mantengin', 'kai', 'access', 'akhirnya', 'ini', 'dapat', 'tiket', 'juga']","['alhamdulillah', 'kmrn', 'mantengin', 'akhirnya', 'tiket']","['alhamdulillah', 'kmrn', 'mantengin', 'akhir', 'tiket']",alhamdulillah kmrn mantengin akhir tiket,Alhamdulillah dari kmrn mantengin kai access akhirnya ini dapat tiket juga ,Alhamdulillah dari kmrn mantengin kai access akhirnya ini dapat tiket juga ,alhamdulillah kmrn mantengin akhir tiket,alhamdulillah kmrn mantengin akhir tiket
1779446478391717992,Sun Apr 14 09:47:55 +0000 2024,1486535236255059970,1779400220322955539,@alanaxvsangan Waduh aku biasanya KAI access. Kalau mau cepet lgsung ke cs stasiun aja,NETRAL,@alanaxvsangan waduh aku biasanya kai access. kalau mau cepet lgsung ke cs stasiun aja,waduh aku biasanya kai access kalau mau cepet lgsung ke cs stasiun aja,"['waduh', 'aku', 'biasanya', 'kai', 'access', 'kalau', 'mau', 'cepet', 'lgsung', 'ke', 'cs', 'stasiun', 'aja']","['waduh', 'aku', 'biasanya', 'kalau', 'mau', 'cepet', 'lgsung', 'cs', 'stasiun', 'aja']","['waduh', 'aku', 'biasa', 'kalau', 'mau', 'cepet', 'lgsung', 'cs', 'stasiun', 'aja']",waduh aku biasa kalau mau cepet lgsung cs stasiun aja,@alanaxvsangan Waduh aku biasanya KAI access. Kalau mau cepet lgsung ke cs stasiun aja,@alanaxvsangan Waduh aku biasanya KAI access. Kalau mau cepet lgsung ke cs stasiun aja,waduh aku biasa kalau mau cepet lgsung cs stasiun aja,waduh aku biasa kalau mau cepet lgsung cs stasiun aja
1779445049350385814,Sun Apr 14 09:42:14 +0000 2024,1679470703463235590,1779445049350385814,Min @KAI121 selagi sistem facial recognition tidak akan diwajibkan oleh semua penumpang saran saya adalah hanya dikhususkan kelas paling atas seperti kelas luxury panoramic kompartemen dan anggota level premium dari aplikasi Access by KAI. https://t.co/AtYl4OlZsM,POSITIF,min @kai121 selagi sistem facial recognition tidak akan diwajibkan oleh semua penumpang saran saya adalah hanya dikhususkan kelas paling atas seperti kelas luxury panoramic kompartemen dan anggota level premium dari aplikasi access by kai. https://t.co/atyl4olzsm,min selagi sistem facial recognition tidak akan diwajibkan oleh semua penumpang saran saya adalah hanya dikhususkan kelas paling atas seperti kelas luxury panoramic kompartemen dan anggota level premium dari aplikasi access by kai,"['min', 'selagi', 'sistem', 'facial', 'recognition', 'tidak', 'akan', 'diwajibkan', 'oleh', 'semua', 'penumpang', 'saran', 'saya', 'adalah', 'hanya', 'dikhususkan', 'kelas', 'paling', 'atas', 'seperti', 'kelas', 'luxury', 'panoramic', 'kompartemen', 'dan', 'anggota', 'level', 'premium', 'dari', 'aplikasi', 'access', 'by', 'kai']","['sistem', 'facial', 'recognition', 'diwajibkan', 'semua', 'penumpang', 'saran', 'dikhususkan', 'kelas', 'paling', 'atas', 'kelas', 'luxury', 'panoramic', 'kompartemen', 'anggota', 'level', 'premium', 'aplikasi', 'by']","['sistem', 'facial', 'recognition', 'wajib', 'semua', 'tumpang', 'saran', 'khusus', 'kelas', 'paling', 'atas', 'kelas', 'luxury', 'panoramic', 'kompartemen', 'anggota', 'level', 'premium', 'aplikasi', 'by']",sistem facial recognition wajib semua tumpang saran khusus kelas paling atas kelas luxury panoramic kompartemen anggota level premium aplikasi by,Min @KAI121 selagi sistem facial recognition tidak akan diwajibkan oleh semua penumpang saran saya adalah hanya dikhususkan kelas paling atas seperti kelas luxury panoramic kompartemen dan anggota level premium dari aplikasi Access by KAI. https://t.co/AtYl4OlZsM,Min @KAI121 selagi sistem facial recognition tidak akan diwajibkan oleh semua penumpang saran saya adalah hanya dikhususkan kelas paling atas seperti kelas luxury panoramic kompartemen dan anggota level premium dari aplikasi Access by KAI. https://t.co/AtYl4OlZsM,sistem facial recognition wajib semua tumpang saran khusus kelas paling atas kelas luxury panoramic kompartemen anggota level premium aplikasi by,sistem facial recognition wajib semua tumpang saran khusus kelas paling atas kelas luxury panoramic kompartemen anggota level premium aplikasi by
1779444632549728414,Sun Apr 14 09:40:35 +0000 2024,341987176,1779318431193641024,@aleyfhia Selamat sore kak dapat kami informasikan untuk pembelian tiket KRL pada aplikasi access by kai dapat digunakan pada hari yang sama ya untuk pembatalan tiket yg belum di gunakan dan belum melewati hari dapat melakukan pembatalan pada tiket tersebut ya kak terima kasih. https://t.co/MBtlwxwFGj,NEGATIF,@aleyfhia selamat sore kak dapat kami informasikan untuk pembelian tiket krl pada aplikasi access by kai dapat digunakan pada hari yang sama ya untuk pembatalan tiket yg belum di gunakan dan belum melewati hari dapat melakukan pembatalan pada tiket tersebut ya kak terima kasih. https://t.co/mbtlwxwfgj,selamat sore kak dapat kami informasikan untuk pembelian tiket krl pada aplikasi access by kai dapat digunakan pada hari yang sama ya untuk pembatalan tiket yg belum di gunakan dan belum melewati hari dapat melakukan pembatalan pada tiket tersebut ya kak terima kasih,"['selamat', 'sore', 'kak', 'dapat', 'kami', 'informasikan', 'untuk', 'pembelian', 'tiket', 'krl', 'pada', 'aplikasi', 'access', 'by', 'kai', 'dapat', 'digunakan', 'pada', 'hari', 'yang', 'sama', 'ya', 'untuk', 'pembatalan', 'tiket', 'yg', 'belum', 'di', 'gunakan', 'dan', 'belum', 'melewati', 'hari', 'dapat', 'melakukan', 'pembatalan', 'pada', 'tiket', 'tersebut', 'ya', 'kak', 'terima', 'kasih']","['selamat', 'sore', 'kak', 'informasikan', 'pembelian', 'tiket', 'aplikasi', 'by', 'digunakan', 'hari', 'sama', 'pembatalan', 'tiket', 'yg', 'gunakan', 'melewati', 'hari', 'melakukan', 'pembatalan', 'tiket', 'tersebut', 'kak']","['selamat', 'sore', 'kak', 'informasi', 'beli', 'tiket', 'aplikasi', 'by', 'guna', 'hari', 'sama', 'batal', 'tiket', 'yg', 'guna', 'lewat', 'hari', 'laku', 'batal', 'tiket', 'sebut', 'kak']",selamat sore kak informasi beli tiket aplikasi by guna hari sama batal tiket yg guna lewat hari laku batal tiket sebut kak,@aleyfhia Selamat sore kak dapat kami informasikan untuk pembelian tiket KRL pada aplikasi access by kai dapat digunakan pada hari yang sama ya untuk pembatalan tiket yg belum di gunakan dan belum melewati hari dapat melakukan pembatalan pada tiket tersebut ya kak terima kasih. https://t.co/MBtlwxwFGj,@aleyfhia Selamat sore kak dapat kami informasikan untuk pembelian tiket KRL pada aplikasi access by kai dapat digunakan pada hari yang sama ya untuk pembatalan tiket yg belum di gunakan dan belum melewati hari dapat melakukan pembatalan pada tiket tersebut ya kak terima kasih. https://t.co/MBtlwxwFGj,selamat sore kak informasi beli tiket aplikasi by guna hari sama batal tiket yg guna lewat hari laku batal tiket sebut kak,selamat sore kak informasi beli tiket aplikasi by guna hari sama batal tiket yg guna lewat hari laku batal tiket sebut kak
1779442610119245951,Sun Apr 14 09:32:33 +0000 2024,1075535299403341824,1779442610119245951,aku punya hobi buka kai access agoda sm tiketcom padahal ga mau kemana2 tp suka aja liat2 doang,POSITIF,aku punya hobi buka kai access agoda sm tiketcom padahal ga mau kemana2 tp suka aja liat2 doang,aku punya hobi buka kai access agoda sm tiketcom padahal ga mau kemana NUM tp suka aja liat NUM doang,"['aku', 'punya', 'hobi', 'buka', 'kai', 'access', 'agoda', 'sm', 'tiketcom', 'padahal', 'ga', 'mau', 'kemana', 'NUM', 'tp', 'suka', 'aja', 'liat', 'NUM', 'doang']","['aku', 'punya', 'hobi', 'buka', 'agoda', 'sm', 'tiketcom', 'padahal', 'ga', 'mau', 'NUM', 'tp', 'suka', 'aja', 'liat', 'NUM', 'doang']","['aku', 'punya', 'hobi', 'buka', 'agoda', 'sm', 'tiketcom', 'padahal', 'ga', 'mau', 'num', 'tp', 'suka', 'aja', 'liat', 'num', 'doang']",aku punya hobi buka agoda sm tiketcom padahal ga mau num tp suka aja liat num doang,aku punya hobi buka kai access agoda sm tiketcom padahal ga mau kemana2 tp suka aja liat2 doang,aku punya hobi buka kai access agoda sm tiketcom padahal ga mau kemana2 tp suka aja liat2 doang,aku punya hobi buka agoda sm tiketcom padahal ga mau num tp suka aja liat num doang,aku punya hobi buka agoda sm tiketcom padahal ga mau num tp suka aja liat num doang
1779440990497251559,Sun Apr 14 09:26:07 +0000 2024,882936563407011840,1779433340204159268,@gorgeousskyy_ trik kl mau cepet isi saldo kai access nya jdi pas war tiket lgsg bayar,NETRAL,@gorgeousskyy_ trik kl mau cepet isi saldo kai access nya jdi pas war tiket lgsg bayar,trik kl mau cepet isi saldo kai access nya jdi pas war tiket lgsg bayar,"['trik', 'kl', 'mau', 'cepet', 'isi', 'saldo', 'kai', 'access', 'nya', 'jdi', 'pas', 'war', 'tiket', 'lgsg', 'bayar']","['trik', 'kl', 'mau', 'cepet', 'isi', 'saldo', 'nya', 'jdi', 'pas', 'war', 'tiket', 'lgsg', 'bayar']","['trik', 'kl', 'mau', 'cepet', 'isi', 'saldo', 'nya', 'jdi', 'pas', 'war', 'tiket', 'lgsg', 'bayar']",trik kl mau cepet isi saldo nya jdi pas war tiket lgsg bayar,@gorgeousskyy_ trik kl mau cepet isi saldo kai access nya jdi pas war tiket lgsg bayar,@gorgeousskyy_ trik kl mau cepet isi saldo kai access nya jdi pas war tiket lgsg bayar,trik kl mau cepet isi saldo nya jdi pas war tiket lgsg bayar,trik kl mau cepet isi saldo nya jdi pas war tiket lgsg bayar
1779429955748987347,Sun Apr 14 08:42:16 +0000 2024,341987176,1779428950848193021,@tulisangia Selamat siang kak rute duri-bekasi pemberangkatan awal pkl. 05:15 WIB. Info lengkap jadwal perjalanan Commuter Line bisa dilihat melalui link : https://t.co/qTgtbOo559 aplikasi C-Access/Access by KAI atau unduh jadwal melalui https://t.co/y2mMQoeoX1. Tks,NEGATIF,@tulisangia selamat siang kak rute duri-bekasi pemberangkatan awal pkl. 05:15 wib. info lengkap jadwal perjalanan commuter line bisa dilihat melalui link : https://t.co/qtgtboo559 aplikasi c-access/access by kai atau unduh jadwal melalui https://t.co/y2mmqoeox1. tks,selamat siang kak rute duri bekasi pemberangkatan awal pkl NUM NUM wib info lengkap jadwal perjalanan commuter line bisa dilihat melalui link aplikasi c access access by kai atau unduh jadwal melalui tks,"['selamat', 'siang', 'kak', 'rute', 'duri', 'bekasi', 'pemberangkatan', 'awal', 'pkl', 'NUM', 'NUM', 'wib', 'info', 'lengkap', 'jadwal', 'perjalanan', 'commuter', 'line', 'bisa', 'dilihat', 'melalui', 'link', 'aplikasi', 'c', 'access', 'access', 'by', 'kai', 'atau', 'unduh', 'jadwal', 'melalui', 'tks']","['selamat', 'siang', 'kak', 'rute', 'duri', 'bekasi', 'pemberangkatan', 'awal', 'pkl', 'NUM', 'NUM', 'wib', 'info', 'lengkap', 'jadwal', 'perjalanan', 'commuter', 'line', 'dilihat', 'melalui', 'link', 'aplikasi', 'c', 'by', 'unduh', 'jadwal', 'melalui', 'tks']","['selamat', 'siang', 'kak', 'rute', 'duri', 'bekas', 'berangkat', 'awal', 'pkl', 'num', 'num', 'wib', 'info', 'lengkap', 'jadwal', 'jalan', 'commuter', 'line', 'lihat', 'lalu', 'link', 'aplikasi', 'c', 'by', 'unduh', 'jadwal', 'lalu', 'tks']",selamat siang kak rute duri bekas berangkat awal pkl num num wib info lengkap jadwal jalan commuter line lihat lalu link aplikasi c by unduh jadwal lalu tks,@tulisangia Selamat siang kak rute duri-bekasi pemberangkatan awal pkl. 05:15 WIB. Info lengkap jadwal perjalanan Commuter Line bisa dilihat melalui link : https://t.co/qTgtbOo559 aplikasi C-Access/Access by KAI atau unduh jadwal melalui https://t.co/y2mMQoeoX1. Tks,@tulisangia Selamat siang kak rute duri-bekasi pemberangkatan awal pkl. 05:15 WIB. Info lengkap jadwal perjalanan Commuter Line bisa dilihat melalui link : https://t.co/qTgtbOo559 aplikasi C-Access/Access by KAI atau unduh jadwal melalui https://t.co/y2mMQoeoX1. Tks,selamat siang kak rute duri bekas berangkat awal pkl num num wib info lengkap jadwal jalan commuter line lihat lalu link aplikasi c by unduh jadwal lalu tks,selamat siang kak rute duri bekas berangkat awal pkl num num wib info lengkap jadwal jalan commuter line lihat lalu link aplikasi c by unduh jadwal lalu tks
1779427625255186466,Sun Apr 14 08:33:00 +0000 2024,341987176,1779426168225288593,@nadyarezzz Selamat siang kak. Info lengkap jadwal perjalanan Commuter Line bisa dilihat melalui link : https://t.co/qTgtbOo559 aplikasi C-Access/Access by KAI atau unduh jadwal melalui https://t.co/y2mMQoeoX1. Tks,NEGATIF,@nadyarezzz selamat siang kak. info lengkap jadwal perjalanan commuter line bisa dilihat melalui link : https://t.co/qtgtboo559 aplikasi c-access/access by kai atau unduh jadwal melalui https://t.co/y2mmqoeox1. tks,selamat siang kak info lengkap jadwal perjalanan commuter line bisa dilihat melalui link aplikasi c access access by kai atau unduh jadwal melalui tks,"['selamat', 'siang', 'kak', 'info', 'lengkap', 'jadwal', 'perjalanan', 'commuter', 'line', 'bisa', 'dilihat', 'melalui', 'link', 'aplikasi', 'c', 'access', 'access', 'by', 'kai', 'atau', 'unduh', 'jadwal', 'melalui', 'tks']","['selamat', 'siang', 'kak', 'info', 'lengkap', 'jadwal', 'perjalanan', 'commuter', 'line', 'dilihat', 'melalui', 'link', 'aplikasi', 'c', 'by', 'unduh', 'jadwal', 'melalui', 'tks']","['selamat', 'siang', 'kak', 'info', 'lengkap', 'jadwal', 'jalan', 'commuter', 'line', 'lihat', 'lalu', 'link', 'aplikasi', 'c', 'by', 'unduh', 'jadwal', 'lalu', 'tks']",selamat siang kak info lengkap jadwal jalan commuter line lihat lalu link aplikasi c by unduh jadwal lalu tks,@nadyarezzz Selamat siang kak. Info lengkap jadwal perjalanan Commuter Line bisa dilihat melalui link : https://t.co/qTgtbOo559 aplikasi C-Access/Access by KAI atau unduh jadwal melalui https://t.co/y2mMQoeoX1. Tks,@nadyarezzz Selamat siang kak. Info lengkap jadwal perjalanan Commuter Line bisa dilihat melalui link : https://t.co/qTgtbOo559 aplikasi C-Access/Access by KAI atau unduh jadwal melalui https://t.co/y2mMQoeoX1. Tks,selamat siang kak info lengkap jadwal jalan commuter line lihat lalu link aplikasi c by unduh jadwal lalu tks,selamat siang kak info lengkap jadwal jalan commuter line lihat lalu link aplikasi c by unduh jadwal lalu tks
1779422457587466555,Sun Apr 14 08:12:28 +0000 2024,393248220,1779408262141743578,@KAI121 Min tiket go show gabisa dibeli lewat kai access kah? Kok gabisa di klik padahal masih ada kursinya https://t.co/2rIqP9LQHL,NEGATIF,@kai121 min tiket go show gabisa dibeli lewat kai access kah? kok gabisa di klik padahal masih ada kursinya https://t.co/2riqp9lqhl,min tiket go show gabisa dibeli lewat kai access kah kok gabisa di klik padahal masih ada kursinya,"['min', 'tiket', 'go', 'show', 'gabisa', 'dibeli', 'lewat', 'kai', 'access', 'kah', 'kok', 'gabisa', 'di', 'klik', 'padahal', 'masih', 'ada', 'kursinya']","['tiket', 'go', 'show', 'gabisa', 'dibeli', 'lewat', 'kok', 'gabisa', 'klik', 'padahal', 'kursinya']","['tiket', 'go', 'show', 'gabisa', 'beli', 'lewat', 'kok', 'gabisa', 'klik', 'padahal', 'kursi']",tiket go show gabisa beli lewat kok gabisa klik padahal kursi,@KAI121 Min tiket go show gabisa dibeli lewat kai access kah? Kok gabisa di klik padahal masih ada kursinya https://t.co/2rIqP9LQHL,@KAI121 Min tiket go show gabisa dibeli lewat kai access kah? Kok gabisa di klik padahal masih ada kursinya https://t.co/2rIqP9LQHL,tiket go show gabisa beli lewat kok gabisa klik padahal kursi,tiket go show gabisa beli lewat kok gabisa klik padahal kursi
1779420877085671558,Sun Apr 14 08:06:11 +0000 2024,341987176,1775908812584820901,@mtchsk Selamat siang kak untuk rute manggarai-bekasi pemberangkatan akhir pkl. 00:15 WIB. Info lengkap jadwal perjalanan Commuter Line bisa dilihat melalui link : https://t.co/qTgtbOo559 aplikasi C-Access/Access by KAI atau unduh jadwal melalui https://t.co/y2mMQoeoX1. Tks,NEGATIF,@mtchsk selamat siang kak untuk rute manggarai-bekasi pemberangkatan akhir pkl. 00:15 wib. info lengkap jadwal perjalanan commuter line bisa dilihat melalui link : https://t.co/qtgtboo559 aplikasi c-access/access by kai atau unduh jadwal melalui https://t.co/y2mmqoeox1. tks,selamat siang kak untuk rute manggarai bekasi pemberangkatan akhir pkl NUM NUM wib info lengkap jadwal perjalanan commuter line bisa dilihat melalui link aplikasi c access access by kai atau unduh jadwal melalui tks,"['selamat', 'siang', 'kak', 'untuk', 'rute', 'manggarai', 'bekasi', 'pemberangkatan', 'akhir', 'pkl', 'NUM', 'NUM', 'wib', 'info', 'lengkap', 'jadwal', 'perjalanan', 'commuter', 'line', 'bisa', 'dilihat', 'melalui', 'link', 'aplikasi', 'c', 'access', 'access', 'by', 'kai', 'atau', 'unduh', 'jadwal', 'melalui', 'tks']","['selamat', 'siang', 'kak', 'rute', 'manggarai', 'bekasi', 'pemberangkatan', 'akhir', 'pkl', 'NUM', 'NUM', 'wib', 'info', 'lengkap', 'jadwal', 'perjalanan', 'commuter', 'line', 'dilihat', 'melalui', 'link', 'aplikasi', 'c', 'by', 'unduh', 'jadwal', 'melalui', 'tks']","['selamat', 'siang', 'kak', 'rute', 'manggarai', 'bekas', 'berangkat', 'akhir', 'pkl', 'num', 'num', 'wib', 'info', 'lengkap', 'jadwal', 'jalan', 'commuter', 'line', 'lihat', 'lalu', 'link', 'aplikasi', 'c', 'by', 'unduh', 'jadwal', 'lalu', 'tks']",selamat siang kak rute manggarai bekas berangkat akhir pkl num num wib info lengkap jadwal jalan commuter line lihat lalu link aplikasi c by unduh jadwal lalu tks,@mtchsk Selamat siang kak untuk rute manggarai-bekasi pemberangkatan akhir pkl. 00:15 WIB. Info lengkap jadwal perjalanan Commuter Line bisa dilihat melalui link : https://t.co/qTgtbOo559 aplikasi C-Access/Access by KAI atau unduh jadwal melalui https://t.co/y2mMQoeoX1. Tks,@mtchsk Selamat siang kak untuk rute manggarai-bekasi pemberangkatan akhir pkl. 00:15 WIB. Info lengkap jadwal perjalanan Commuter Line bisa dilihat melalui link : https://t.co/qTgtbOo559 aplikasi C-Access/Access by KAI atau unduh jadwal melalui https://t.co/y2mMQoeoX1. Tks,selamat siang kak rute manggarai bekas berangkat akhir pkl num num wib info lengkap jadwal jalan commuter line lihat lalu link aplikasi c by unduh jadwal lalu tks,selamat siang kak rute manggarai bekas berangkat akhir pkl num num wib info lengkap jadwal jalan commuter line lihat lalu link aplikasi c by unduh jadwal lalu tks
